民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,人數
109,1,9,樹林區,0歲,0,0,不相關,0.0,男,697
109,1,9,樹林區,0歲,0,0,不相關,0.0,女,627
109,1,9,樹林區,1歲,1,1,不相關,0.0,男,792
109,1,9,樹林區,1歲,1,1,不相關,0.0,女,730
109,1,9,樹林區,2歲,2,2,不相關,0.0,男,843
109,1,9,樹林區,2歲,2,2,不相關,0.0,女,735
109,1,9,樹林區,3歲,3,3,不相關,0.0,男,904
109,1,9,樹林區,3歲,3,3,不相關,0.0,女,793
109,1,9,樹林區,4歲,4,4,不相關,0.0,男,875
109,1,9,樹林區,4歲,4,4,不相關,0.0,女,827
109,1,9,樹林區,5歲,5,5,不相關,0.0,男,949
109,1,9,樹林區,5歲,5,5,不相關,0.0,女,836
109,1,9,樹林區,6歲,6,6,不相關,0.0,男,834
109,1,9,樹林區,6歲,6,6,不相關,0.0,女,771
109,1,9,樹林區,7歲,7,7,不相關,0.0,男,1097
109,1,9,樹林區,7歲,7,7,不相關,0.0,女,1014
109,1,9,樹林區,8歲,8,8,不相關,0.0,男,895
109,1,9,樹林區,8歲,8,8,不相關,0.0,女,812
109,1,9,樹林區,9歲,9,9,不相關,0.0,男,701
109,1,9,樹林區,9歲,9,9,不相關,0.0,女,687
109,1,9,樹林區,10歲,10,10,不相關,0.0,男,838
109,1,9,樹林區,10歲,10,10,不相關,0.0,女,746
109,1,9,樹林區,11歲,11,11,不相關,0.0,男,884
109,1,9,樹林區,11歲,11,11,不相關,0.0,女,732
109,1,9,樹林區,12歲,12,12,不相關,0.0,男,921
109,1,9,樹林區,12歲,12,12,不相關,0.0,女,810
109,1,9,樹林區,13歲,13,13,不相關,0.0,男,912
109,1,9,樹林區,13歲,13,13,不相關,0.0,女,770
109,1,9,樹林區,14歲,14,14,不相關,0.0,男,881
109,1,9,樹林區,14歲,14,14,不相關,0.0,女,841
109,1,9,樹林區,15歲,15,15,不相關,0.0,男,976
109,1,9,樹林區,15歲,15,15,不相關,0.0,女,877
109,1,9,樹林區,16歲,16,16,不相關,0.0,男,991
109,1,9,樹林區,16歲,16,16,不相關,0.0,女,883
109,1,9,樹林區,17歲,17,17,不相關,0.0,男,1031
109,1,9,樹林區,17歲,17,17,不相關,0.0,女,1008
109,1,9,樹林區,18歲,18,18,完全落入,1.0,男,1079
109,1,9,樹林區,18歲,18,18,完全落入,1.0,女,996
109,1,9,樹林區,19歲,19,19,完全落入,1.0,男,1286
109,1,9,樹林區,19歲,19,19,完全落入,1.0,女,1188
109,1,9,樹林區,20歲,20,20,完全落入,1.0,男,1237
109,1,9,樹林區,20歲,20,20,完全落入,1.0,女,1148
