民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue2,是（欄位說明僅存於新北市統計年報）,5841.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.6415
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue4,是（欄位說明僅存於新北市統計年報）,14297.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.4385
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue6,是（欄位說明僅存於新北市統計年報）,1709.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue7,是（欄位說明僅存於新北市統計年報）,2120.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue8,是（欄位說明僅存於新北市統計年報）,1656.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue9,是（欄位說明僅存於新北市統計年報）,4764.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue10,是（欄位說明僅存於新北市統計年報）,2476.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue11,是（欄位說明僅存於新北市統計年報）,7413.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent17,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent18,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent19,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent20,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent21,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent22,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent23,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent24,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent25,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent26,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent27,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,percent28,是（欄位說明僅存於新北市統計年報）,0.0
