民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
106,,26,平溪區,,,,無年齡維度,0.0,女,不識字,未分,565
106,,26,平溪區,,,,無年齡維度,0.0,女,二專,畢業,222
106,,26,平溪區,,,,無年齡維度,0.0,女,二專,肄業,48
106,,26,平溪區,,,,無年齡維度,0.0,女,五專前三年,肄業,31
106,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,畢業,109
106,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,肄業,4
106,,26,平溪區,,,,無年齡維度,0.0,女,博士,畢業,1
106,,26,平溪區,,,,無年齡維度,0.0,女,博士,肄業,0
106,,26,平溪區,,,,無年齡維度,0.0,女,國中,畢業,852
106,,26,平溪區,,,,無年齡維度,0.0,女,國中,肄業,111
106,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),畢業,6
106,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
106,,26,平溪區,,,,無年齡維度,0.0,女,國小,畢業,998
106,,26,平溪區,,,,無年齡維度,0.0,女,國小,肄業,259
106,,26,平溪區,,,,無年齡維度,0.0,女,大學,畢業,622
106,,26,平溪區,,,,無年齡維度,0.0,女,大學,肄業,250
106,,26,平溪區,,,,無年齡維度,0.0,女,碩士,畢業,62
106,,26,平溪區,,,,無年齡維度,0.0,女,碩士,肄業,32
106,,26,平溪區,,,,無年齡維度,0.0,女,自學,未分,33
106,,26,平溪區,,,,無年齡維度,0.0,女,高中,畢業,344
106,,26,平溪區,,,,無年齡維度,0.0,女,高中,肄業,122
106,,26,平溪區,,,,無年齡維度,0.0,女,高職,畢業,863
106,,26,平溪區,,,,無年齡維度,0.0,女,高職,肄業,216
106,,26,平溪區,,,,無年齡維度,0.0,男,不識字,未分,75
106,,26,平溪區,,,,無年齡維度,0.0,男,二專,畢業,245
106,,26,平溪區,,,,無年齡維度,0.0,男,二專,肄業,67
106,,26,平溪區,,,,無年齡維度,0.0,男,五專前三年,肄業,25
106,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,畢業,132
106,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,肄業,20
106,,26,平溪區,,,,無年齡維度,0.0,男,博士,畢業,6
106,,26,平溪區,,,,無年齡維度,0.0,男,博士,肄業,5
106,,26,平溪區,,,,無年齡維度,0.0,男,國中,畢業,1368
106,,26,平溪區,,,,無年齡維度,0.0,男,國中,肄業,178
106,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),畢業,5
106,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),肄業,1
106,,26,平溪區,,,,無年齡維度,0.0,男,國小,畢業,938
106,,26,平溪區,,,,無年齡維度,0.0,男,國小,肄業,205
106,,26,平溪區,,,,無年齡維度,0.0,男,大學,畢業,561
106,,26,平溪區,,,,無年齡維度,0.0,男,大學,肄業,278
106,,26,平溪區,,,,無年齡維度,0.0,男,碩士,畢業,103
106,,26,平溪區,,,,無年齡維度,0.0,男,碩士,肄業,37
106,,26,平溪區,,,,無年齡維度,0.0,男,自學,未分,17
106,,26,平溪區,,,,無年齡維度,0.0,男,高中,畢業,358
106,,26,平溪區,,,,無年齡維度,0.0,男,高中,肄業,142
106,,26,平溪區,,,,無年齡維度,0.0,男,高職,畢業,845
106,,26,平溪區,,,,無年齡維度,0.0,男,高職,肄業,305
