民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
113,,29,烏來區,,,,無年齡維度,0.0,女,不識字,未分,4
113,,29,烏來區,,,,無年齡維度,0.0,女,二專,畢業,98
113,,29,烏來區,,,,無年齡維度,0.0,女,二專,肄業,32
113,,29,烏來區,,,,無年齡維度,0.0,女,五專前三年,肄業,37
113,,29,烏來區,,,,無年齡維度,0.0,女,五專後二年,畢業,97
113,,29,烏來區,,,,無年齡維度,0.0,女,五專後二年,肄業,13
113,,29,烏來區,,,,無年齡維度,0.0,女,博士,畢業,5
113,,29,烏來區,,,,無年齡維度,0.0,女,博士,肄業,6
113,,29,烏來區,,,,無年齡維度,0.0,女,國中,畢業,349
113,,29,烏來區,,,,無年齡維度,0.0,女,國中,肄業,65
113,,29,烏來區,,,,無年齡維度,0.0,女,國中(職業),畢業,5
113,,29,烏來區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
113,,29,烏來區,,,,無年齡維度,0.0,女,國小,畢業,290
113,,29,烏來區,,,,無年齡維度,0.0,女,國小,肄業,37
113,,29,烏來區,,,,無年齡維度,0.0,女,大學,畢業,501
113,,29,烏來區,,,,無年齡維度,0.0,女,大學,肄業,203
113,,29,烏來區,,,,無年齡維度,0.0,女,碩士,畢業,60
113,,29,烏來區,,,,無年齡維度,0.0,女,碩士,肄業,34
113,,29,烏來區,,,,無年齡維度,0.0,女,自學,未分,3
113,,29,烏來區,,,,無年齡維度,0.0,女,高中,畢業,186
113,,29,烏來區,,,,無年齡維度,0.0,女,高中,肄業,88
113,,29,烏來區,,,,無年齡維度,0.0,女,高職,畢業,533
113,,29,烏來區,,,,無年齡維度,0.0,女,高職,肄業,162
113,,29,烏來區,,,,無年齡維度,0.0,男,不識字,未分,3
113,,29,烏來區,,,,無年齡維度,0.0,男,二專,畢業,119
113,,29,烏來區,,,,無年齡維度,0.0,男,二專,肄業,48
113,,29,烏來區,,,,無年齡維度,0.0,男,五專前三年,肄業,13
113,,29,烏來區,,,,無年齡維度,0.0,男,五專後二年,畢業,109
113,,29,烏來區,,,,無年齡維度,0.0,男,五專後二年,肄業,8
113,,29,烏來區,,,,無年齡維度,0.0,男,博士,畢業,3
113,,29,烏來區,,,,無年齡維度,0.0,男,博士,肄業,7
113,,29,烏來區,,,,無年齡維度,0.0,男,國中,畢業,281
113,,29,烏來區,,,,無年齡維度,0.0,男,國中,肄業,58
113,,29,烏來區,,,,無年齡維度,0.0,男,國中(職業),畢業,7
113,,29,烏來區,,,,無年齡維度,0.0,男,國中(職業),肄業,1
113,,29,烏來區,,,,無年齡維度,0.0,男,國小,畢業,144
113,,29,烏來區,,,,無年齡維度,0.0,男,國小,肄業,7
113,,29,烏來區,,,,無年齡維度,0.0,男,大學,畢業,424
113,,29,烏來區,,,,無年齡維度,0.0,男,大學,肄業,206
113,,29,烏來區,,,,無年齡維度,0.0,男,碩士,畢業,82
113,,29,烏來區,,,,無年齡維度,0.0,男,碩士,肄業,33
113,,29,烏來區,,,,無年齡維度,0.0,男,自學,未分,1
113,,29,烏來區,,,,無年齡維度,0.0,男,高中,畢業,200
113,,29,烏來區,,,,無年齡維度,0.0,男,高中,肄業,118
113,,29,烏來區,,,,無年齡維度,0.0,男,高職,畢業,523
113,,29,烏來區,,,,無年齡維度,0.0,男,高職,肄業,243
