民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,28,貢寮區,,,,無年齡維度,0.0,女,不識字,未分,369
109,,28,貢寮區,,,,無年齡維度,0.0,女,二專,畢業,470
109,,28,貢寮區,,,,無年齡維度,0.0,女,二專,肄業,81
109,,28,貢寮區,,,,無年齡維度,0.0,女,五專前三年,肄業,83
109,,28,貢寮區,,,,無年齡維度,0.0,女,五專後二年,畢業,269
109,,28,貢寮區,,,,無年齡維度,0.0,女,五專後二年,肄業,19
109,,28,貢寮區,,,,無年齡維度,0.0,女,博士,畢業,6
109,,28,貢寮區,,,,無年齡維度,0.0,女,博士,肄業,11
109,,28,貢寮區,,,,無年齡維度,0.0,女,國中,畢業,1300
109,,28,貢寮區,,,,無年齡維度,0.0,女,國中,肄業,213
109,,28,貢寮區,,,,無年齡維度,0.0,女,國中(職業),畢業,6
109,,28,貢寮區,,,,無年齡維度,0.0,女,國中(職業),肄業,4
109,,28,貢寮區,,,,無年齡維度,0.0,女,國小,畢業,1439
109,,28,貢寮區,,,,無年齡維度,0.0,女,國小,肄業,314
109,,28,貢寮區,,,,無年齡維度,0.0,女,大學,畢業,1493
109,,28,貢寮區,,,,無年齡維度,0.0,女,大學,肄業,519
109,,28,貢寮區,,,,無年齡維度,0.0,女,碩士,畢業,153
109,,28,貢寮區,,,,無年齡維度,0.0,女,碩士,肄業,62
109,,28,貢寮區,,,,無年齡維度,0.0,女,自學,未分,53
109,,28,貢寮區,,,,無年齡維度,0.0,女,高中,畢業,730
109,,28,貢寮區,,,,無年齡維度,0.0,女,高中,肄業,240
109,,28,貢寮區,,,,無年齡維度,0.0,女,高職,畢業,1686
109,,28,貢寮區,,,,無年齡維度,0.0,女,高職,肄業,406
109,,28,貢寮區,,,,無年齡維度,0.0,男,不識字,未分,71
109,,28,貢寮區,,,,無年齡維度,0.0,男,二專,畢業,391
109,,28,貢寮區,,,,無年齡維度,0.0,男,二專,肄業,116
109,,28,貢寮區,,,,無年齡維度,0.0,男,五專前三年,肄業,44
109,,28,貢寮區,,,,無年齡維度,0.0,男,五專後二年,畢業,285
109,,28,貢寮區,,,,無年齡維度,0.0,男,五專後二年,肄業,34
109,,28,貢寮區,,,,無年齡維度,0.0,男,博士,畢業,8
109,,28,貢寮區,,,,無年齡維度,0.0,男,博士,肄業,7
109,,28,貢寮區,,,,無年齡維度,0.0,男,國中,畢業,1734
109,,28,貢寮區,,,,無年齡維度,0.0,男,國中,肄業,303
109,,28,貢寮區,,,,無年齡維度,0.0,男,國中(職業),畢業,6
109,,28,貢寮區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
109,,28,貢寮區,,,,無年齡維度,0.0,男,國小,畢業,1172
109,,28,貢寮區,,,,無年齡維度,0.0,男,國小,肄業,184
109,,28,貢寮區,,,,無年齡維度,0.0,男,大學,畢業,1164
109,,28,貢寮區,,,,無年齡維度,0.0,男,大學,肄業,527
109,,28,貢寮區,,,,無年齡維度,0.0,男,碩士,畢業,225
109,,28,貢寮區,,,,無年齡維度,0.0,男,碩士,肄業,88
109,,28,貢寮區,,,,無年齡維度,0.0,男,自學,未分,35
109,,28,貢寮區,,,,無年齡維度,0.0,男,高中,畢業,824
109,,28,貢寮區,,,,無年齡維度,0.0,男,高中,肄業,289
109,,28,貢寮區,,,,無年齡維度,0.0,男,高職,畢業,1732
109,,28,貢寮區,,,,無年齡維度,0.0,男,高職,肄業,603
