民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,人數
107,1,19,深坑區,0歲,0,0,不相關,0.0,男,70
107,1,19,深坑區,0歲,0,0,不相關,0.0,女,72
107,1,19,深坑區,1歲,1,1,不相關,0.0,男,84
107,1,19,深坑區,1歲,1,1,不相關,0.0,女,73
107,1,19,深坑區,2歲,2,2,不相關,0.0,男,77
107,1,19,深坑區,2歲,2,2,不相關,0.0,女,73
107,1,19,深坑區,3歲,3,3,不相關,0.0,男,67
107,1,19,深坑區,3歲,3,3,不相關,0.0,女,55
107,1,19,深坑區,4歲,4,4,不相關,0.0,男,58
107,1,19,深坑區,4歲,4,4,不相關,0.0,女,59
107,1,19,深坑區,5歲,5,5,不相關,0.0,男,84
107,1,19,深坑區,5歲,5,5,不相關,0.0,女,72
107,1,19,深坑區,6歲,6,6,不相關,0.0,男,75
107,1,19,深坑區,6歲,6,6,不相關,0.0,女,58
107,1,19,深坑區,7歲,7,7,不相關,0.0,男,68
107,1,19,深坑區,7歲,7,7,不相關,0.0,女,63
107,1,19,深坑區,8歲,8,8,不相關,0.0,男,67
107,1,19,深坑區,8歲,8,8,不相關,0.0,女,57
107,1,19,深坑區,9歲,9,9,不相關,0.0,男,73
107,1,19,深坑區,9歲,9,9,不相關,0.0,女,75
107,1,19,深坑區,10歲,10,10,不相關,0.0,男,92
107,1,19,深坑區,10歲,10,10,不相關,0.0,女,91
107,1,19,深坑區,11歲,11,11,不相關,0.0,男,95
107,1,19,深坑區,11歲,11,11,不相關,0.0,女,61
107,1,19,深坑區,12歲,12,12,不相關,0.0,男,108
107,1,19,深坑區,12歲,12,12,不相關,0.0,女,85
107,1,19,深坑區,13歲,13,13,不相關,0.0,男,97
107,1,19,深坑區,13歲,13,13,不相關,0.0,女,96
107,1,19,深坑區,14歲,14,14,不相關,0.0,男,111
107,1,19,深坑區,14歲,14,14,不相關,0.0,女,93
107,1,19,深坑區,15歲,15,15,不相關,0.0,男,126
107,1,19,深坑區,15歲,15,15,不相關,0.0,女,128
107,1,19,深坑區,16歲,16,16,不相關,0.0,男,125
107,1,19,深坑區,16歲,16,16,不相關,0.0,女,120
107,1,19,深坑區,17歲,17,17,不相關,0.0,男,186
107,1,19,深坑區,17歲,17,17,不相關,0.0,女,157
107,1,19,深坑區,18歲,18,18,完全落入,1.0,男,149
107,1,19,深坑區,18歲,18,18,完全落入,1.0,女,124
107,1,19,深坑區,19歲,19,19,完全落入,1.0,男,152
107,1,19,深坑區,19歲,19,19,完全落入,1.0,女,129
107,1,19,深坑區,20歲,20,20,完全落入,1.0,男,187
107,1,19,深坑區,20歲,20,20,完全落入,1.0,女,155
107,1,19,深坑區,21歲,21,21,完全落入,1.0,男,197
107,1,19,深坑區,21歲,21,21,完全落入,1.0,女,185
107,1,19,深坑區,22歲,22,22,完全落入,1.0,男,199
107,1,19,深坑區,22歲,22,22,完全落入,1.0,女,177
107,1,19,深坑區,23歲,23,23,完全落入,1.0,男,200
107,1,19,深坑區,23歲,23,23,完全落入,1.0,女,178
107,1,19,深坑區,24歲,24,24,完全落入,1.0,男,193
107,1,19,深坑區,24歲,24,24,完全落入,1.0,女,168
107,1,19,深坑區,25歲,25,25,完全落入,1.0,男,185
107,1,19,深坑區,25歲,25,25,完全落入,1.0,女,168
107,1,19,深坑區,26歲,26,26,完全落入,1.0,男,207
107,1,19,深坑區,26歲,26,26,完全落入,1.0,女,154
107,1,19,深坑區,27歲,27,27,完全落入,1.0,男,208
107,1,19,深坑區,27歲,27,27,完全落入,1.0,女,175
107,1,19,深坑區,28歲,28,28,完全落入,1.0,男,187
107,1,19,深坑區,28歲,28,28,完全落入,1.0,女,139
107,1,19,深坑區,29歲,29,29,完全落入,1.0,男,199
107,1,19,深坑區,29歲,29,29,完全落入,1.0,女,162
107,1,19,深坑區,30歲,30,30,完全落入,1.0,男,150
107,1,19,深坑區,30歲,30,30,完全落入,1.0,女,119
107,1,19,深坑區,31歲,31,31,完全落入,1.0,男,127
107,1,19,深坑區,31歲,31,31,完全落入,1.0,女,123
107,1,19,深坑區,32歲,32,32,完全落入,1.0,男,156
107,1,19,深坑區,32歲,32,32,完全落入,1.0,女,150
107,1,19,深坑區,33歲,33,33,完全落入,1.0,男,164
107,1,19,深坑區,33歲,33,33,完全落入,1.0,女,146
107,1,19,深坑區,34歲,34,34,完全落入,1.0,男,170
107,1,19,深坑區,34歲,34,34,完全落入,1.0,女,153
107,1,19,深坑區,35歲,35,35,完全落入,1.0,男,171
107,1,19,深坑區,35歲,35,35,完全落入,1.0,女,169
107,1,19,深坑區,36歲,36,36,不相關,0.0,男,176
107,1,19,深坑區,36歲,36,36,不相關,0.0,女,160
107,1,19,深坑區,37歲,37,37,不相關,0.0,男,174
107,1,19,深坑區,37歲,37,37,不相關,0.0,女,184
107,1,19,深坑區,38歲,38,38,不相關,0.0,男,177
107,1,19,深坑區,38歲,38,38,不相關,0.0,女,186
107,1,19,深坑區,39歲,39,39,不相關,0.0,男,164
107,1,19,深坑區,39歲,39,39,不相關,0.0,女,186
107,1,19,深坑區,40歲,40,40,不相關,0.0,男,156
107,1,19,深坑區,40歲,40,40,不相關,0.0,女,195
107,1,19,深坑區,41歲,41,41,不相關,0.0,男,187
107,1,19,深坑區,41歲,41,41,不相關,0.0,女,216
107,1,19,深坑區,42歲,42,42,不相關,0.0,男,161
107,1,19,深坑區,42歲,42,42,不相關,0.0,女,171
107,1,19,深坑區,43歲,43,43,不相關,0.0,男,159
107,1,19,深坑區,43歲,43,43,不相關,0.0,女,171
107,1,19,深坑區,44歲,44,44,不相關,0.0,男,165
107,1,19,深坑區,44歲,44,44,不相關,0.0,女,179
107,1,19,深坑區,45歲,45,45,不相關,0.0,男,181
107,1,19,深坑區,45歲,45,45,不相關,0.0,女,184
107,1,19,深坑區,46歲,46,46,不相關,0.0,男,216
107,1,19,深坑區,46歲,46,46,不相關,0.0,女,198
107,1,19,深坑區,47歲,47,47,不相關,0.0,男,202
107,1,19,深坑區,47歲,47,47,不相關,0.0,女,185
