民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
107,,17,林口區,,,,無年齡維度,0.0,女,不識字,未分,612
107,,17,林口區,,,,無年齡維度,0.0,女,二專,畢業,3344
107,,17,林口區,,,,無年齡維度,0.0,女,二專,肄業,450
107,,17,林口區,,,,無年齡維度,0.0,女,五專前三年,肄業,327
107,,17,林口區,,,,無年齡維度,0.0,女,五專後二年,畢業,2579
107,,17,林口區,,,,無年齡維度,0.0,女,五專後二年,肄業,126
107,,17,林口區,,,,無年齡維度,0.0,女,博士,畢業,225
107,,17,林口區,,,,無年齡維度,0.0,女,博士,肄業,106
107,,17,林口區,,,,無年齡維度,0.0,女,國中,畢業,3297
107,,17,林口區,,,,無年齡維度,0.0,女,國中,肄業,601
107,,17,林口區,,,,無年齡維度,0.0,女,國中(職業),畢業,40
107,,17,林口區,,,,無年齡維度,0.0,女,國中(職業),肄業,7
107,,17,林口區,,,,無年齡維度,0.0,女,國小,畢業,3633
107,,17,林口區,,,,無年齡維度,0.0,女,國小,肄業,479
107,,17,林口區,,,,無年齡維度,0.0,女,大學,畢業,12386
107,,17,林口區,,,,無年齡維度,0.0,女,大學,肄業,3152
107,,17,林口區,,,,無年齡維度,0.0,女,碩士,畢業,2705
107,,17,林口區,,,,無年齡維度,0.0,女,碩士,肄業,666
107,,17,林口區,,,,無年齡維度,0.0,女,自學,未分,90
107,,17,林口區,,,,無年齡維度,0.0,女,高中,畢業,3045
107,,17,林口區,,,,無年齡維度,0.0,女,高中,肄業,1536
107,,17,林口區,,,,無年齡維度,0.0,女,高職,畢業,6698
107,,17,林口區,,,,無年齡維度,0.0,女,高職,肄業,1182
107,,17,林口區,,,,無年齡維度,0.0,男,不識字,未分,74
107,,17,林口區,,,,無年齡維度,0.0,男,二專,畢業,2226
107,,17,林口區,,,,無年齡維度,0.0,男,二專,肄業,559
107,,17,林口區,,,,無年齡維度,0.0,男,五專前三年,肄業,284
107,,17,林口區,,,,無年齡維度,0.0,男,五專後二年,畢業,2607
107,,17,林口區,,,,無年齡維度,0.0,男,五專後二年,肄業,190
107,,17,林口區,,,,無年齡維度,0.0,男,博士,畢業,510
107,,17,林口區,,,,無年齡維度,0.0,男,博士,肄業,197
107,,17,林口區,,,,無年齡維度,0.0,男,國中,畢業,3239
107,,17,林口區,,,,無年齡維度,0.0,男,國中,肄業,596
107,,17,林口區,,,,無年齡維度,0.0,男,國中(職業),畢業,36
107,,17,林口區,,,,無年齡維度,0.0,男,國中(職業),肄業,11
107,,17,林口區,,,,無年齡維度,0.0,男,國小,畢業,2038
107,,17,林口區,,,,無年齡維度,0.0,男,國小,肄業,294
107,,17,林口區,,,,無年齡維度,0.0,男,大學,畢業,10468
107,,17,林口區,,,,無年齡維度,0.0,男,大學,肄業,3354
107,,17,林口區,,,,無年齡維度,0.0,男,碩士,畢業,4097
107,,17,林口區,,,,無年齡維度,0.0,男,碩士,肄業,858
107,,17,林口區,,,,無年齡維度,0.0,男,自學,未分,72
107,,17,林口區,,,,無年齡維度,0.0,男,高中,畢業,2727
107,,17,林口區,,,,無年齡維度,0.0,男,高中,肄業,1678
107,,17,林口區,,,,無年齡維度,0.0,男,高職,畢業,5656
107,,17,林口區,,,,無年齡維度,0.0,男,高職,肄業,1760
