民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,migrants,367
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,migrants,334
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,other,0
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,other,0
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,297
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,258
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,合計,637
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,合計,566
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,國外,12
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,國外,9
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,新北市內,0
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,新北市內,0
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,桃園市,47
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,桃園市,28
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,福建省,9
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,福建省,5
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺中市,16
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺中市,12
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺北市,173
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺北市,174
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺南市,6
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺南市,10
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺灣省,60
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺灣省,53
110,1,3,中和區,,,,無年齡維度,0.0,女,遷入,高雄市,10
110,1,3,中和區,,,,無年齡維度,0.0,男,遷入,高雄市,10
110,1,3,中和區,,,,無年齡維度,0.0,女,遷出,migrants,367
