民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,22,三芝區,,,,無年齡維度,0.0,女,不識字,未分,23
112,,22,三芝區,,,,無年齡維度,0.0,女,二專,畢業,180
112,,22,三芝區,,,,無年齡維度,0.0,女,二專,肄業,49
112,,22,三芝區,,,,無年齡維度,0.0,女,五專前三年,肄業,40
112,,22,三芝區,,,,無年齡維度,0.0,女,五專後二年,畢業,113
112,,22,三芝區,,,,無年齡維度,0.0,女,五專後二年,肄業,5
112,,22,三芝區,,,,無年齡維度,0.0,女,博士,畢業,4
112,,22,三芝區,,,,無年齡維度,0.0,女,博士,肄業,1
112,,22,三芝區,,,,無年齡維度,0.0,女,國中,畢業,802
112,,22,三芝區,,,,無年齡維度,0.0,女,國中,肄業,51
112,,22,三芝區,,,,無年齡維度,0.0,女,國中(職業),畢業,1
112,,22,三芝區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
112,,22,三芝區,,,,無年齡維度,0.0,女,國小,畢業,678
112,,22,三芝區,,,,無年齡維度,0.0,女,國小,肄業,122
112,,22,三芝區,,,,無年齡維度,0.0,女,大學,畢業,847
112,,22,三芝區,,,,無年齡維度,0.0,女,大學,肄業,291
112,,22,三芝區,,,,無年齡維度,0.0,女,碩士,畢業,82
112,,22,三芝區,,,,無年齡維度,0.0,女,碩士,肄業,30
112,,22,三芝區,,,,無年齡維度,0.0,女,自學,未分,6
112,,22,三芝區,,,,無年齡維度,0.0,女,高中,畢業,280
112,,22,三芝區,,,,無年齡維度,0.0,女,高中,肄業,96
112,,22,三芝區,,,,無年齡維度,0.0,女,高職,畢業,907
112,,22,三芝區,,,,無年齡維度,0.0,女,高職,肄業,183
112,,22,三芝區,,,,無年齡維度,0.0,男,不識字,未分,12
112,,22,三芝區,,,,無年齡維度,0.0,男,二專,畢業,191
112,,22,三芝區,,,,無年齡維度,0.0,男,二專,肄業,38
112,,22,三芝區,,,,無年齡維度,0.0,男,五專前三年,肄業,40
112,,22,三芝區,,,,無年齡維度,0.0,男,五專後二年,畢業,138
112,,22,三芝區,,,,無年齡維度,0.0,男,五專後二年,肄業,23
112,,22,三芝區,,,,無年齡維度,0.0,男,博士,畢業,3
112,,22,三芝區,,,,無年齡維度,0.0,男,博士,肄業,2
112,,22,三芝區,,,,無年齡維度,0.0,男,國中,畢業,1013
112,,22,三芝區,,,,無年齡維度,0.0,男,國中,肄業,78
112,,22,三芝區,,,,無年齡維度,0.0,男,國中(職業),畢業,0
112,,22,三芝區,,,,無年齡維度,0.0,男,國中(職業),肄業,1
112,,22,三芝區,,,,無年齡維度,0.0,男,國小,畢業,539
112,,22,三芝區,,,,無年齡維度,0.0,男,國小,肄業,93
112,,22,三芝區,,,,無年齡維度,0.0,男,大學,畢業,757
112,,22,三芝區,,,,無年齡維度,0.0,男,大學,肄業,309
112,,22,三芝區,,,,無年齡維度,0.0,男,碩士,畢業,119
112,,22,三芝區,,,,無年齡維度,0.0,男,碩士,肄業,47
112,,22,三芝區,,,,無年齡維度,0.0,男,自學,未分,7
112,,22,三芝區,,,,無年齡維度,0.0,男,高中,畢業,360
112,,22,三芝區,,,,無年齡維度,0.0,男,高中,肄業,142
112,,22,三芝區,,,,無年齡維度,0.0,男,高職,畢業,970
112,,22,三芝區,,,,無年齡維度,0.0,男,高職,肄業,343
