民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
113,,9,樹林區,,,,無年齡維度,0.0,女,不識字,未分,455
113,,9,樹林區,,,,無年齡維度,0.0,女,二專,畢業,2783
113,,9,樹林區,,,,無年齡維度,0.0,女,二專,肄業,400
113,,9,樹林區,,,,無年齡維度,0.0,女,五專前三年,肄業,351
113,,9,樹林區,,,,無年齡維度,0.0,女,五專後二年,畢業,1894
113,,9,樹林區,,,,無年齡維度,0.0,女,五專後二年,肄業,120
113,,9,樹林區,,,,無年齡維度,0.0,女,博士,畢業,146
113,,9,樹林區,,,,無年齡維度,0.0,女,博士,肄業,63
113,,9,樹林區,,,,無年齡維度,0.0,女,國中,畢業,6302
113,,9,樹林區,,,,無年齡維度,0.0,女,國中,肄業,598
113,,9,樹林區,,,,無年齡維度,0.0,女,國中(職業),畢業,42
113,,9,樹林區,,,,無年齡維度,0.0,女,國中(職業),肄業,6
113,,9,樹林區,,,,無年齡維度,0.0,女,國小,畢業,3971
113,,9,樹林區,,,,無年齡維度,0.0,女,國小,肄業,570
113,,9,樹林區,,,,無年齡維度,0.0,女,大學,畢業,12319
113,,9,樹林區,,,,無年齡維度,0.0,女,大學,肄業,3009
113,,9,樹林區,,,,無年齡維度,0.0,女,碩士,畢業,2208
113,,9,樹林區,,,,無年齡維度,0.0,女,碩士,肄業,673
113,,9,樹林區,,,,無年齡維度,0.0,女,自學,未分,66
113,,9,樹林區,,,,無年齡維度,0.0,女,高中,畢業,3073
113,,9,樹林區,,,,無年齡維度,0.0,女,高中,肄業,1338
113,,9,樹林區,,,,無年齡維度,0.0,女,高職,畢業,8926
113,,9,樹林區,,,,無年齡維度,0.0,女,高職,肄業,1693
113,,9,樹林區,,,,無年齡維度,0.0,男,不識字,未分,36
113,,9,樹林區,,,,無年齡維度,0.0,男,二專,畢業,2385
113,,9,樹林區,,,,無年齡維度,0.0,男,二專,肄業,550
113,,9,樹林區,,,,無年齡維度,0.0,男,五專前三年,肄業,218
113,,9,樹林區,,,,無年齡維度,0.0,男,五專後二年,畢業,1913
113,,9,樹林區,,,,無年齡維度,0.0,男,五專後二年,肄業,177
113,,9,樹林區,,,,無年齡維度,0.0,男,博士,畢業,329
113,,9,樹林區,,,,無年齡維度,0.0,男,博士,肄業,138
113,,9,樹林區,,,,無年齡維度,0.0,男,國中,畢業,6880
113,,9,樹林區,,,,無年齡維度,0.0,男,國中,肄業,720
113,,9,樹林區,,,,無年齡維度,0.0,男,國中(職業),畢業,44
113,,9,樹林區,,,,無年齡維度,0.0,男,國中(職業),肄業,9
113,,9,樹林區,,,,無年齡維度,0.0,男,國小,畢業,2375
113,,9,樹林區,,,,無年齡維度,0.0,男,國小,肄業,210
113,,9,樹林區,,,,無年齡維度,0.0,男,大學,畢業,10271
113,,9,樹林區,,,,無年齡維度,0.0,男,大學,肄業,3660
113,,9,樹林區,,,,無年齡維度,0.0,男,碩士,畢業,3123
113,,9,樹林區,,,,無年齡維度,0.0,男,碩士,肄業,794
113,,9,樹林區,,,,無年齡維度,0.0,男,自學,未分,27
113,,9,樹林區,,,,無年齡維度,0.0,男,高中,畢業,2919
113,,9,樹林區,,,,無年齡維度,0.0,男,高中,肄業,1504
113,,9,樹林區,,,,無年齡維度,0.0,男,高職,畢業,8725
113,,9,樹林區,,,,無年齡維度,0.0,男,高職,肄業,2678
