民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
110,,4,永和區,,,,無年齡維度,0.0,女,不識字,未分,591
110,,4,永和區,,,,無年齡維度,0.0,女,二專,畢業,7236
110,,4,永和區,,,,無年齡維度,0.0,女,二專,肄業,603
110,,4,永和區,,,,無年齡維度,0.0,女,五專前三年,肄業,418
110,,4,永和區,,,,無年齡維度,0.0,女,五專後二年,畢業,5564
110,,4,永和區,,,,無年齡維度,0.0,女,五專後二年,肄業,179
110,,4,永和區,,,,無年齡維度,0.0,女,博士,畢業,394
110,,4,永和區,,,,無年齡維度,0.0,女,博士,肄業,212
110,,4,永和區,,,,無年齡維度,0.0,女,國中,畢業,6987
110,,4,永和區,,,,無年齡維度,0.0,女,國中,肄業,913
110,,4,永和區,,,,無年齡維度,0.0,女,國中(職業),畢業,302
110,,4,永和區,,,,無年齡維度,0.0,女,國中(職業),肄業,135
110,,4,永和區,,,,無年齡維度,0.0,女,國小,畢業,7383
110,,4,永和區,,,,無年齡維度,0.0,女,國小,肄業,633
110,,4,永和區,,,,無年齡維度,0.0,女,大學,畢業,28870
110,,4,永和區,,,,無年齡維度,0.0,女,大學,肄業,5444
110,,4,永和區,,,,無年齡維度,0.0,女,碩士,畢業,6543
110,,4,永和區,,,,無年齡維度,0.0,女,碩士,肄業,1560
110,,4,永和區,,,,無年齡維度,0.0,女,自學,未分,210
110,,4,永和區,,,,無年齡維度,0.0,女,高中,畢業,7691
110,,4,永和區,,,,無年齡維度,0.0,女,高中,肄業,2349
110,,4,永和區,,,,無年齡維度,0.0,女,高職,畢業,14960
110,,4,永和區,,,,無年齡維度,0.0,女,高職,肄業,1768
110,,4,永和區,,,,無年齡維度,0.0,男,不識字,未分,55
110,,4,永和區,,,,無年齡維度,0.0,男,二專,畢業,5781
110,,4,永和區,,,,無年齡維度,0.0,男,二專,肄業,764
110,,4,永和區,,,,無年齡維度,0.0,男,五專前三年,肄業,225
110,,4,永和區,,,,無年齡維度,0.0,男,五專後二年,畢業,5545
110,,4,永和區,,,,無年齡維度,0.0,男,五專後二年,肄業,282
110,,4,永和區,,,,無年齡維度,0.0,男,博士,畢業,955
110,,4,永和區,,,,無年齡維度,0.0,男,博士,肄業,382
110,,4,永和區,,,,無年齡維度,0.0,男,國中,畢業,4535
110,,4,永和區,,,,無年齡維度,0.0,男,國中,肄業,752
110,,4,永和區,,,,無年齡維度,0.0,男,國中(職業),畢業,173
110,,4,永和區,,,,無年齡維度,0.0,男,國中(職業),肄業,89
110,,4,永和區,,,,無年齡維度,0.0,男,國小,畢業,2862
110,,4,永和區,,,,無年齡維度,0.0,男,國小,肄業,304
110,,4,永和區,,,,無年齡維度,0.0,男,大學,畢業,25628
110,,4,永和區,,,,無年齡維度,0.0,男,大學,肄業,6411
110,,4,永和區,,,,無年齡維度,0.0,男,碩士,畢業,9610
110,,4,永和區,,,,無年齡維度,0.0,男,碩士,肄業,1909
110,,4,永和區,,,,無年齡維度,0.0,男,自學,未分,52
110,,4,永和區,,,,無年齡維度,0.0,男,高中,畢業,6295
110,,4,永和區,,,,無年齡維度,0.0,男,高中,肄業,2522
110,,4,永和區,,,,無年齡維度,0.0,男,高職,畢業,11572
110,,4,永和區,,,,無年齡維度,0.0,男,高職,肄業,2305
