民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,21,坪林區,,,,無年齡維度,0.0,女,不識字,未分,310
112,,21,坪林區,,,,無年齡維度,0.0,女,二專,畢業,481
112,,21,坪林區,,,,無年齡維度,0.0,女,二專,肄業,92
112,,21,坪林區,,,,無年齡維度,0.0,女,五專前三年,肄業,102
112,,21,坪林區,,,,無年齡維度,0.0,女,五專後二年,畢業,369
112,,21,坪林區,,,,無年齡維度,0.0,女,五專後二年,肄業,26
112,,21,坪林區,,,,無年齡維度,0.0,女,博士,畢業,17
112,,21,坪林區,,,,無年齡維度,0.0,女,博士,肄業,8
112,,21,坪林區,,,,無年齡維度,0.0,女,國中,畢業,1560
112,,21,坪林區,,,,無年齡維度,0.0,女,國中,肄業,124
112,,21,坪林區,,,,無年齡維度,0.0,女,國中(職業),畢業,7
112,,21,坪林區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
112,,21,坪林區,,,,無年齡維度,0.0,女,國小,畢業,996
112,,21,坪林區,,,,無年齡維度,0.0,女,國小,肄業,149
112,,21,坪林區,,,,無年齡維度,0.0,女,大學,畢業,1826
112,,21,坪林區,,,,無年齡維度,0.0,女,大學,肄業,547
112,,21,坪林區,,,,無年齡維度,0.0,女,碩士,畢業,253
112,,21,坪林區,,,,無年齡維度,0.0,女,碩士,肄業,99
112,,21,坪林區,,,,無年齡維度,0.0,女,自學,未分,33
112,,21,坪林區,,,,無年齡維度,0.0,女,高中,畢業,613
112,,21,坪林區,,,,無年齡維度,0.0,女,高中,肄業,216
112,,21,坪林區,,,,無年齡維度,0.0,女,高職,畢業,1749
112,,21,坪林區,,,,無年齡維度,0.0,女,高職,肄業,353
112,,21,坪林區,,,,無年齡維度,0.0,男,不識字,未分,53
112,,21,坪林區,,,,無年齡維度,0.0,男,二專,畢業,449
112,,21,坪林區,,,,無年齡維度,0.0,男,二專,肄業,112
112,,21,坪林區,,,,無年齡維度,0.0,男,五專前三年,肄業,107
112,,21,坪林區,,,,無年齡維度,0.0,男,五專後二年,畢業,385
112,,21,坪林區,,,,無年齡維度,0.0,男,五專後二年,肄業,25
112,,21,坪林區,,,,無年齡維度,0.0,男,博士,畢業,35
112,,21,坪林區,,,,無年齡維度,0.0,男,博士,肄業,23
112,,21,坪林區,,,,無年齡維度,0.0,男,國中,畢業,1895
112,,21,坪林區,,,,無年齡維度,0.0,男,國中,肄業,132
112,,21,坪林區,,,,無年齡維度,0.0,男,國中(職業),畢業,2
112,,21,坪林區,,,,無年齡維度,0.0,男,國中(職業),肄業,4
112,,21,坪林區,,,,無年齡維度,0.0,男,國小,畢業,801
112,,21,坪林區,,,,無年齡維度,0.0,男,國小,肄業,106
112,,21,坪林區,,,,無年齡維度,0.0,男,大學,畢業,1774
112,,21,坪林區,,,,無年齡維度,0.0,男,大學,肄業,617
112,,21,坪林區,,,,無年齡維度,0.0,男,碩士,畢業,350
112,,21,坪林區,,,,無年齡維度,0.0,男,碩士,肄業,103
112,,21,坪林區,,,,無年齡維度,0.0,男,自學,未分,38
112,,21,坪林區,,,,無年齡維度,0.0,男,高中,畢業,704
112,,21,坪林區,,,,無年齡維度,0.0,男,高中,肄業,257
112,,21,坪林區,,,,無年齡維度,0.0,男,高職,畢業,1931
112,,21,坪林區,,,,無年齡維度,0.0,男,高職,肄業,582
