民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
107,,27,雙溪區,,,,無年齡維度,0.0,女,不識字,未分,474
107,,27,雙溪區,,,,無年齡維度,0.0,女,二專,畢業,504
107,,27,雙溪區,,,,無年齡維度,0.0,女,二專,肄業,111
107,,27,雙溪區,,,,無年齡維度,0.0,女,五專前三年,肄業,74
107,,27,雙溪區,,,,無年齡維度,0.0,女,五專後二年,畢業,178
107,,27,雙溪區,,,,無年齡維度,0.0,女,五專後二年,肄業,18
107,,27,雙溪區,,,,無年齡維度,0.0,女,博士,畢業,13
107,,27,雙溪區,,,,無年齡維度,0.0,女,博士,肄業,5
107,,27,雙溪區,,,,無年齡維度,0.0,女,國中,畢業,1310
107,,27,雙溪區,,,,無年齡維度,0.0,女,國中,肄業,227
107,,27,雙溪區,,,,無年齡維度,0.0,女,國中(職業),畢業,2
107,,27,雙溪區,,,,無年齡維度,0.0,女,國中(職業),肄業,3
107,,27,雙溪區,,,,無年齡維度,0.0,女,國小,畢業,1473
107,,27,雙溪區,,,,無年齡維度,0.0,女,國小,肄業,354
107,,27,雙溪區,,,,無年齡維度,0.0,女,大學,畢業,1518
107,,27,雙溪區,,,,無年齡維度,0.0,女,大學,肄業,548
107,,27,雙溪區,,,,無年齡維度,0.0,女,碩士,畢業,158
107,,27,雙溪區,,,,無年齡維度,0.0,女,碩士,肄業,86
107,,27,雙溪區,,,,無年齡維度,0.0,女,自學,未分,41
107,,27,雙溪區,,,,無年齡維度,0.0,女,高中,畢業,484
107,,27,雙溪區,,,,無年齡維度,0.0,女,高中,肄業,259
107,,27,雙溪區,,,,無年齡維度,0.0,女,高職,畢業,1733
107,,27,雙溪區,,,,無年齡維度,0.0,女,高職,肄業,430
107,,27,雙溪區,,,,無年齡維度,0.0,男,不識字,未分,72
107,,27,雙溪區,,,,無年齡維度,0.0,男,二專,畢業,445
107,,27,雙溪區,,,,無年齡維度,0.0,男,二專,肄業,117
107,,27,雙溪區,,,,無年齡維度,0.0,男,五專前三年,肄業,23
107,,27,雙溪區,,,,無年齡維度,0.0,男,五專後二年,畢業,264
107,,27,雙溪區,,,,無年齡維度,0.0,男,五專後二年,肄業,22
107,,27,雙溪區,,,,無年齡維度,0.0,男,博士,畢業,14
107,,27,雙溪區,,,,無年齡維度,0.0,男,博士,肄業,7
107,,27,雙溪區,,,,無年齡維度,0.0,男,國中,畢業,1860
107,,27,雙溪區,,,,無年齡維度,0.0,男,國中,肄業,307
107,,27,雙溪區,,,,無年齡維度,0.0,男,國中(職業),畢業,1
107,,27,雙溪區,,,,無年齡維度,0.0,男,國中(職業),肄業,6
107,,27,雙溪區,,,,無年齡維度,0.0,男,國小,畢業,1233
107,,27,雙溪區,,,,無年齡維度,0.0,男,國小,肄業,198
107,,27,雙溪區,,,,無年齡維度,0.0,男,大學,畢業,1116
107,,27,雙溪區,,,,無年齡維度,0.0,男,大學,肄業,595
107,,27,雙溪區,,,,無年齡維度,0.0,男,碩士,畢業,241
107,,27,雙溪區,,,,無年齡維度,0.0,男,碩士,肄業,76
107,,27,雙溪區,,,,無年齡維度,0.0,男,自學,未分,67
107,,27,雙溪區,,,,無年齡維度,0.0,男,高中,畢業,494
107,,27,雙溪區,,,,無年齡維度,0.0,男,高中,肄業,315
107,,27,雙溪區,,,,無年齡維度,0.0,男,高職,畢業,1608
107,,27,雙溪區,,,,無年齡維度,0.0,男,高職,肄業,561
