民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,20,石碇區,,,,無年齡維度,0.0,女,不識字,未分,126
112,,20,石碇區,,,,無年齡維度,0.0,女,二專,畢業,85
112,,20,石碇區,,,,無年齡維度,0.0,女,二專,肄業,14
112,,20,石碇區,,,,無年齡維度,0.0,女,五專前三年,肄業,13
112,,20,石碇區,,,,無年齡維度,0.0,女,五專後二年,畢業,73
112,,20,石碇區,,,,無年齡維度,0.0,女,五專後二年,肄業,6
112,,20,石碇區,,,,無年齡維度,0.0,女,博士,畢業,3
112,,20,石碇區,,,,無年齡維度,0.0,女,博士,肄業,3
112,,20,石碇區,,,,無年齡維度,0.0,女,國中,畢業,335
112,,20,石碇區,,,,無年齡維度,0.0,女,國中,肄業,40
112,,20,石碇區,,,,無年齡維度,0.0,女,國中(職業),畢業,3
112,,20,石碇區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
112,,20,石碇區,,,,無年齡維度,0.0,女,國小,畢業,540
112,,20,石碇區,,,,無年齡維度,0.0,女,國小,肄業,88
112,,20,石碇區,,,,無年齡維度,0.0,女,大學,畢業,463
112,,20,石碇區,,,,無年齡維度,0.0,女,大學,肄業,130
112,,20,石碇區,,,,無年齡維度,0.0,女,碩士,畢業,61
112,,20,石碇區,,,,無年齡維度,0.0,女,碩士,肄業,28
112,,20,石碇區,,,,無年齡維度,0.0,女,自學,未分,12
112,,20,石碇區,,,,無年齡維度,0.0,女,高中,畢業,181
112,,20,石碇區,,,,無年齡維度,0.0,女,高中,肄業,53
112,,20,石碇區,,,,無年齡維度,0.0,女,高職,畢業,455
112,,20,石碇區,,,,無年齡維度,0.0,女,高職,肄業,68
112,,20,石碇區,,,,無年齡維度,0.0,男,不識字,未分,17
112,,20,石碇區,,,,無年齡維度,0.0,男,二專,畢業,118
112,,20,石碇區,,,,無年齡維度,0.0,男,二專,肄業,31
112,,20,石碇區,,,,無年齡維度,0.0,男,五專前三年,肄業,5
112,,20,石碇區,,,,無年齡維度,0.0,男,五專後二年,畢業,112
112,,20,石碇區,,,,無年齡維度,0.0,男,五專後二年,肄業,4
112,,20,石碇區,,,,無年齡維度,0.0,男,博士,畢業,9
112,,20,石碇區,,,,無年齡維度,0.0,男,博士,肄業,5
112,,20,石碇區,,,,無年齡維度,0.0,男,國中,畢業,542
112,,20,石碇區,,,,無年齡維度,0.0,男,國中,肄業,61
112,,20,石碇區,,,,無年齡維度,0.0,男,國中(職業),畢業,4
112,,20,石碇區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
112,,20,石碇區,,,,無年齡維度,0.0,男,國小,畢業,484
112,,20,石碇區,,,,無年齡維度,0.0,男,國小,肄業,60
112,,20,石碇區,,,,無年齡維度,0.0,男,大學,畢業,398
112,,20,石碇區,,,,無年齡維度,0.0,男,大學,肄業,152
112,,20,石碇區,,,,無年齡維度,0.0,男,碩士,畢業,101
112,,20,石碇區,,,,無年齡維度,0.0,男,碩士,肄業,24
112,,20,石碇區,,,,無年齡維度,0.0,男,自學,未分,13
112,,20,石碇區,,,,無年齡維度,0.0,男,高中,畢業,274
112,,20,石碇區,,,,無年齡維度,0.0,男,高中,肄業,66
112,,20,石碇區,,,,無年齡維度,0.0,男,高職,畢業,664
112,,20,石碇區,,,,無年齡維度,0.0,男,高職,肄業,135
