民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value2,是（欄位說明僅存於新北市統計年報）,2406.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value3,是（欄位說明僅存於新北市統計年報）,67.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value4,是（欄位說明僅存於新北市統計年報）,22857.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value5,是（欄位說明僅存於新北市統計年報）,846.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value6,是（欄位說明僅存於新北市統計年報）,97.29
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value7,是（欄位說明僅存於新北市統計年報）,2.71
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value8,是（欄位說明僅存於新北市統計年報）,96.4308315403
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2021,item value9,是（欄位說明僅存於新北市統計年報）,3.5691684597
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue2,是（欄位說明僅存於新北市統計年報）,193.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue3,是（欄位說明僅存於新北市統計年報）,71.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue5,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue6,是（欄位說明僅存於新北市統計年報）,7.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue7,是（欄位說明僅存於新北市統計年報）,2.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue8,是（欄位說明僅存於新北市統計年報）,27.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue9,是（欄位說明僅存於新北市統計年報）,8.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue10,是（欄位說明僅存於新北市統計年報）,99.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue11,是（欄位說明僅存於新北市統計年報）,26.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue12,是（欄位說明僅存於新北市統計年報）,60.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue13,是（欄位說明僅存於新北市統計年報）,34.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue14,是（欄位說明僅存於新北市統計年報）,1443.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2021,itemvalue15,是（欄位說明僅存於新北市統計年報）,149.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value2,是（欄位說明僅存於新北市統計年報）,2781.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value3,是（欄位說明僅存於新北市統計年報）,1870.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value4,是（欄位說明僅存於新北市統計年報）,59.79
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value5,是（欄位說明僅存於新北市統計年報）,40.21
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value6,是（欄位說明僅存於新北市統計年報）,49.22
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value7,是（欄位說明僅存於新北市統計年報）,48.07
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value8,是（欄位說明僅存於新北市統計年報）,3.2
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value9,是（欄位說明僅存於新北市統計年報）,0.15
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value10,是（欄位說明僅存於新北市統計年報）,3.3
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value11,是（欄位說明僅存於新北市統計年報）,0.08
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value12,是（欄位說明僅存於新北市統計年報）,42.72
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value13,是（欄位說明僅存於新北市統計年報）,47.84
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value14,是（欄位說明僅存於新北市統計年報）,50.78
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value15,是（欄位說明僅存於新北市統計年報）,51.93
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value16,是（欄位說明僅存於新北市統計年報）,3.67
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value17,是（欄位說明僅存於新北市統計年報）,0.35
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value18,是（欄位說明僅存於新北市統計年報）,46.68
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value19,是（欄位說明僅存於新北市統計年報）,44.34
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value20,是（欄位說明僅存於新北市統計年報）,0.43
110,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2021,item value21,是（欄位說明僅存於新北市統計年報）,7.24
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 汽車 | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 汽車 | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 重型機車(250CC以上) | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 重型機車(250CC以上) | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 機車 | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 機車 | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 動力機械 | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 拼裝車輛違規行駛 | 12條第1項第2款 | 汽車 | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 拼裝車輛違規行駛 | 12條第1項第2款 | 汽車 | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 拼裝車輛違規行駛 | 12條第1項第2款 | 重型機車(250CC以上) | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 拼裝車輛違規行駛 | 12條第1項第2款 | 重型機車(250CC以上) | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 拼裝車輛違規行駛 | 12條第1項第2款 | 機車 | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 拼裝車輛違規行駛 | 12條第1項第2款 | 機車 | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
110,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,110年新北市交通違規取締統計,110 | 拼裝車輛違規行駛 | 12條第1項第2款 | 動力機械 | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
