民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,鄉鎮市區,村里,納稅單位,合計,營利所得,執行業務所得,薪資所得,利息所得,租賃及權利金,財產交易所得,機會中獎所得,股利所得,退職所得,其他所得,稿費所得,申報大於歸戶,薪資淨所得,按薪資淨所得計算之綜合所得,稿費收入,納稅單位(戶),綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,縣市,薪資收入,縣市別
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,龍潭里,242.0,186165.0,2442.0,1974.0,143938.0,11266.0,9673.0,345.0,281.0,12034.0,0.0,796.0,0.0,3416.0,99636.0,141862.0,64.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,龍鎮里,366.0,258069.0,4446.0,1756.0,230512.0,9146.0,2116.0,637.0,250.0,7973.0,0.0,973.0,0.0,260.0,152207.0,179764.0,13.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,龍山里,406.0,271280.0,1352.0,5462.0,237536.0,7834.0,1024.0,245.0,283.0,15211.0,0.0,1287.0,0.0,1045.0,151832.0,185576.0,216.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,龍川里,500.0,341447.0,2620.0,1171.0,307793.0,9350.0,4587.0,33.0,381.0,12422.0,0.0,1866.0,0.0,1226.0,198894.0,232549.0,75.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,龍安里,173.0,119521.0,1385.0,1001.0,108587.0,3210.0,242.0,3.0,109.0,3650.0,0.0,923.0,22.0,389.0,68485.0,79419.0,214.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,柑坪里,276.0,186836.0,2934.0,1929.0,167596.0,3630.0,909.0,51.0,218.0,7906.0,792.0,775.0,0.0,96.0,106972.0,126212.0,108.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,爪峰里,1119.0,755658.0,11051.0,9524.0,673544.0,21960.0,3858.0,647.0,668.0,25854.0,1055.0,5935.0,248.0,1315.0,423665.0,505779.0,1144.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,基山里,80.0,53531.0,1284.0,882.0,42997.0,1128.0,2319.0,17.0,36.0,4610.0,0.0,258.0,0.0,0.0,28095.0,38629.0,172.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,永慶里,92.0,52687.0,1922.0,1397.0,44202.0,970.0,1427.0,23.0,10.0,1932.0,0.0,217.0,0.0,587.0,27700.0,36185.0,86.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,崇文里,80.0,48423.0,755.0,187.0,39552.0,2790.0,2007.0,114.0,38.0,2564.0,0.0,136.0,0.0,281.0,25734.0,34605.0,0.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,福住里,34.0,33650.0,579.0,463.0,27647.0,1304.0,1110.0,62.0,39.0,1650.0,0.0,796.0,0.0,0.0,20235.0,26238.0,24.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,頌德里,79.0,63339.0,765.0,2266.0,42655.0,1756.0,1086.0,5.0,25.0,14322.0,0.0,223.0,237.0,0.0,27611.0,48296.0,537.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,瓜山里,48.0,41212.0,717.0,1559.0,32452.0,738.0,739.0,0.0,49.0,4853.0,0.0,105.0,0.0,0.0,22313.0,31073.0,0.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,石山里,79.0,58477.0,1659.0,167.0,49873.0,1738.0,1723.0,0.0,61.0,1936.0,0.0,750.0,569.0,0.0,33309.0,41786.0,996.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,新山里,81.0,55003.0,187.0,1169.0,45482.0,1081.0,64.0,87.0,81.0,6502.0,0.0,350.0,0.0,0.0,29497.0,39019.0,2.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,銅山里,36.0,26510.0,555.0,26.0,23906.0,723.0,194.0,95.0,23.0,749.0,0.0,239.0,0.0,0.0,16637.0,19241.0,45.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,龍興里,617.0,494705.0,9076.0,14151.0,402349.0,22395.0,8216.0,937.0,929.0,26119.0,621.0,2528.0,0.0,7387.0,279869.0,372225.0,76.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,濓洞里,125.0,90945.0,295.0,858.0,80056.0,2258.0,276.0,252.0,62.0,4615.0,0.0,449.0,24.0,1800.0,54128.0,65017.0,266.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,吉慶里,511.0,338498.0,3800.0,4472.0,300891.0,7742.0,1487.0,96.0,379.0,15685.0,115.0,3088.0,60.0,684.0,191288.0,228895.0,392.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,傑魚里,565.0,356822.0,8356.0,2740.0,313357.0,6858.0,3237.0,239.0,471.0,15830.0,0.0,4984.0,412.0,338.0,189371.0,232838.0,841.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,上天里,386.0,232630.0,2259.0,971.0,213020.0,4627.0,2994.0,177.0,272.0,6807.0,0.0,1385.0,1.0,116.0,128187.0,147797.0,324.0,,,,,,,,,新北市,,
107,,14.0,瑞芳區,,,,無年齡維度,0.0,,瑞芳區,猴硐里,98.0,61303.0,512.0,2566.0,53116.0,1049.0,848.0,34.0,61.0,2717.0,0.0,400.0,0.0,0.0,32996.0,41183.0,13.0,,,,,,,,,新北市,,
