民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value2,是（欄位說明僅存於新北市統計年報）,766.0
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value3,是（欄位說明僅存於新北市統計年報）,9.0
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value4,是（欄位說明僅存於新北市統計年報）,29234.0
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value5,是（欄位說明僅存於新北市統計年報）,601.0
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value6,是（欄位說明僅存於新北市統計年報）,98.8387096774
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value7,是（欄位說明僅存於新北市統計年報）,1.1612903226
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value8,是（欄位說明僅存於新北市統計年報）,97.9855873974
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2007,item value9,是（欄位說明僅存於新北市統計年報）,2.0144126026
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value2,是（欄位說明僅存於新北市統計年報）,2279.91
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value3,是（欄位說明僅存於新北市統計年報）,1279.424
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value4,是（欄位說明僅存於新北市統計年報）,64.0543989409
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value5,是（欄位說明僅存於新北市統計年報）,35.9456010591
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value6,是（欄位說明僅存於新北市統計年報）,48.1830423131
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value7,是（欄位說明僅存於新北市統計年報）,46.1865652043
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value8,是（欄位說明僅存於新北市統計年報）,4.3598650824
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value9,是（欄位說明僅存於新北市統計年報）,0.1715615777
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value10,是（欄位說明僅存於新北市統計年報）,3.2086354286
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value11,是（欄位說明僅存於新北市統計年報）,0.0679211895
96,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2007,item value12,是（欄位說明僅存於新北市統計年報）,40.6145418021
