民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,migrants,477
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,migrants,430
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,other,0
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,other,0
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,248
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,197
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,合計,1273
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,合計,1189
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,國外,597
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,國外,624
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,新北市內,0
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,新北市內,0
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,桃園市,50
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,桃園市,52
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,福建省,2
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,福建省,10
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺中市,15
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺中市,26
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺北市,209
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺北市,154
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺南市,19
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺南市,15
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺灣省,99
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺灣省,80
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,高雄市,15
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,高雄市,14
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,migrants,477
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,migrants,430
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,other,0
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,other,0
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,272
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,236
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,合計,637
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,合計,575
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,國外,31
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,國外,20
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,新北市內,0
112,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,新北市內,0
112,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,桃園市,73
