民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
110,,2,三重區,,,,無年齡維度,0.0,女,不識字,未分,1847
110,,2,三重區,,,,無年齡維度,0.0,女,二專,畢業,10673
110,,2,三重區,,,,無年齡維度,0.0,女,二專,肄業,1658
110,,2,三重區,,,,無年齡維度,0.0,女,五專前三年,肄業,707
110,,2,三重區,,,,無年齡維度,0.0,女,五專後二年,畢業,5872
110,,2,三重區,,,,無年齡維度,0.0,女,五專後二年,肄業,328
110,,2,三重區,,,,無年齡維度,0.0,女,博士,畢業,217
110,,2,三重區,,,,無年齡維度,0.0,女,博士,肄業,170
110,,2,三重區,,,,無年齡維度,0.0,女,國中,畢業,25061
110,,2,三重區,,,,無年齡維度,0.0,女,國中,肄業,1884
110,,2,三重區,,,,無年齡維度,0.0,女,國中(職業),畢業,273
110,,2,三重區,,,,無年齡維度,0.0,女,國中(職業),肄業,55
110,,2,三重區,,,,無年齡維度,0.0,女,國小,畢業,19172
110,,2,三重區,,,,無年齡維度,0.0,女,國小,肄業,1992
110,,2,三重區,,,,無年齡維度,0.0,女,大學,畢業,38383
110,,2,三重區,,,,無年齡維度,0.0,女,大學,肄業,10028
110,,2,三重區,,,,無年齡維度,0.0,女,碩士,畢業,5940
110,,2,三重區,,,,無年齡維度,0.0,女,碩士,肄業,1896
110,,2,三重區,,,,無年齡維度,0.0,女,自學,未分,448
110,,2,三重區,,,,無年齡維度,0.0,女,高中,畢業,9790
110,,2,三重區,,,,無年齡維度,0.0,女,高中,肄業,3996
110,,2,三重區,,,,無年齡維度,0.0,女,高職,畢業,28315
110,,2,三重區,,,,無年齡維度,0.0,女,高職,肄業,5458
110,,2,三重區,,,,無年齡維度,0.0,男,不識字,未分,225
110,,2,三重區,,,,無年齡維度,0.0,男,二專,畢業,8922
110,,2,三重區,,,,無年齡維度,0.0,男,二專,肄業,2193
110,,2,三重區,,,,無年齡維度,0.0,男,五專前三年,肄業,472
110,,2,三重區,,,,無年齡維度,0.0,男,五專後二年,畢業,7080
110,,2,三重區,,,,無年齡維度,0.0,男,五專後二年,肄業,525
110,,2,三重區,,,,無年齡維度,0.0,男,博士,畢業,573
110,,2,三重區,,,,無年齡維度,0.0,男,博士,肄業,373
110,,2,三重區,,,,無年齡維度,0.0,男,國中,畢業,22442
110,,2,三重區,,,,無年齡維度,0.0,男,國中,肄業,2096
110,,2,三重區,,,,無年齡維度,0.0,男,國中(職業),畢業,293
110,,2,三重區,,,,無年齡維度,0.0,男,國中(職業),肄業,84
110,,2,三重區,,,,無年齡維度,0.0,男,國小,畢業,11544
110,,2,三重區,,,,無年齡維度,0.0,男,國小,肄業,730
110,,2,三重區,,,,無年齡維度,0.0,男,大學,畢業,34052
110,,2,三重區,,,,無年齡維度,0.0,男,大學,肄業,11755
110,,2,三重區,,,,無年齡維度,0.0,男,碩士,畢業,9575
110,,2,三重區,,,,無年齡維度,0.0,男,碩士,肄業,2440
110,,2,三重區,,,,無年齡維度,0.0,男,自學,未分,115
110,,2,三重區,,,,無年齡維度,0.0,男,高中,畢業,10490
110,,2,三重區,,,,無年齡維度,0.0,男,高中,肄業,4883
110,,2,三重區,,,,無年齡維度,0.0,男,高職,畢業,26539
110,,2,三重區,,,,無年齡維度,0.0,男,高職,肄業,8382
