民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,15,五股區,,,,無年齡維度,0.0,女,不識字,未分,352
111,,15,五股區,,,,無年齡維度,0.0,女,二專,畢業,2571
111,,15,五股區,,,,無年齡維度,0.0,女,二專,肄業,414
111,,15,五股區,,,,無年齡維度,0.0,女,五專前三年,肄業,276
111,,15,五股區,,,,無年齡維度,0.0,女,五專後二年,畢業,1228
111,,15,五股區,,,,無年齡維度,0.0,女,五專後二年,肄業,74
111,,15,五股區,,,,無年齡維度,0.0,女,博士,畢業,38
111,,15,五股區,,,,無年齡維度,0.0,女,博士,肄業,27
111,,15,五股區,,,,無年齡維度,0.0,女,國中,畢業,4970
111,,15,五股區,,,,無年齡維度,0.0,女,國中,肄業,473
111,,15,五股區,,,,無年齡維度,0.0,女,國中(職業),畢業,31
111,,15,五股區,,,,無年齡維度,0.0,女,國中(職業),肄業,6
111,,15,五股區,,,,無年齡維度,0.0,女,國小,畢業,4129
111,,15,五股區,,,,無年齡維度,0.0,女,國小,肄業,532
111,,15,五股區,,,,無年齡維度,0.0,女,大學,畢業,9117
111,,15,五股區,,,,無年齡維度,0.0,女,大學,肄業,2489
111,,15,五股區,,,,無年齡維度,0.0,女,碩士,畢業,1025
111,,15,五股區,,,,無年齡維度,0.0,女,碩士,肄業,401
111,,15,五股區,,,,無年齡維度,0.0,女,自學,未分,66
111,,15,五股區,,,,無年齡維度,0.0,女,高中,畢業,2386
111,,15,五股區,,,,無年齡維度,0.0,女,高中,肄業,945
111,,15,五股區,,,,無年齡維度,0.0,女,高職,畢業,7733
111,,15,五股區,,,,無年齡維度,0.0,女,高職,肄業,1486
111,,15,五股區,,,,無年齡維度,0.0,男,不識字,未分,31
111,,15,五股區,,,,無年齡維度,0.0,男,二專,畢業,2303
111,,15,五股區,,,,無年齡維度,0.0,男,二專,肄業,527
111,,15,五股區,,,,無年齡維度,0.0,男,五專前三年,肄業,155
111,,15,五股區,,,,無年齡維度,0.0,男,五專後二年,畢業,1505
111,,15,五股區,,,,無年齡維度,0.0,男,五專後二年,肄業,144
111,,15,五股區,,,,無年齡維度,0.0,男,博士,畢業,98
111,,15,五股區,,,,無年齡維度,0.0,男,博士,肄業,72
111,,15,五股區,,,,無年齡維度,0.0,男,國中,畢業,5117
111,,15,五股區,,,,無年齡維度,0.0,男,國中,肄業,579
111,,15,五股區,,,,無年齡維度,0.0,男,國中(職業),畢業,32
111,,15,五股區,,,,無年齡維度,0.0,男,國中(職業),肄業,11
111,,15,五股區,,,,無年齡維度,0.0,男,國小,畢業,2376
111,,15,五股區,,,,無年齡維度,0.0,男,國小,肄業,203
111,,15,五股區,,,,無年齡維度,0.0,男,大學,畢業,8257
111,,15,五股區,,,,無年齡維度,0.0,男,大學,肄業,3008
111,,15,五股區,,,,無年齡維度,0.0,男,碩士,畢業,1668
111,,15,五股區,,,,無年齡維度,0.0,男,碩士,肄業,535
111,,15,五股區,,,,無年齡維度,0.0,男,自學,未分,17
111,,15,五股區,,,,無年齡維度,0.0,男,高中,畢業,2545
111,,15,五股區,,,,無年齡維度,0.0,男,高中,肄業,1141
111,,15,五股區,,,,無年齡維度,0.0,男,高職,畢業,7407
111,,15,五股區,,,,無年齡維度,0.0,男,高職,肄業,2428
