民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,人數
115,1,25,萬里區,0歲,0,0,不相關,0.0,男,41
115,1,25,萬里區,0歲,0,0,不相關,0.0,女,26
115,1,25,萬里區,1歲,1,1,不相關,0.0,男,33
115,1,25,萬里區,1歲,1,1,不相關,0.0,女,42
115,1,25,萬里區,2歲,2,2,不相關,0.0,男,44
115,1,25,萬里區,2歲,2,2,不相關,0.0,女,41
115,1,25,萬里區,3歲,3,3,不相關,0.0,男,35
115,1,25,萬里區,3歲,3,3,不相關,0.0,女,49
115,1,25,萬里區,4歲,4,4,不相關,0.0,男,50
115,1,25,萬里區,4歲,4,4,不相關,0.0,女,48
115,1,25,萬里區,5歲,5,5,不相關,0.0,男,43
115,1,25,萬里區,5歲,5,5,不相關,0.0,女,42
115,1,25,萬里區,6歲,6,6,不相關,0.0,男,51
115,1,25,萬里區,6歲,6,6,不相關,0.0,女,26
115,1,25,萬里區,7歲,7,7,不相關,0.0,男,58
115,1,25,萬里區,7歲,7,7,不相關,0.0,女,48
115,1,25,萬里區,8歲,8,8,不相關,0.0,男,40
115,1,25,萬里區,8歲,8,8,不相關,0.0,女,41
115,1,25,萬里區,9歲,9,9,不相關,0.0,男,51
115,1,25,萬里區,9歲,9,9,不相關,0.0,女,48
115,1,25,萬里區,10歲,10,10,不相關,0.0,男,58
115,1,25,萬里區,10歲,10,10,不相關,0.0,女,56
115,1,25,萬里區,11歲,11,11,不相關,0.0,男,44
115,1,25,萬里區,11歲,11,11,不相關,0.0,女,42
115,1,25,萬里區,12歲,12,12,不相關,0.0,男,34
115,1,25,萬里區,12歲,12,12,不相關,0.0,女,36
115,1,25,萬里區,13歲,13,13,不相關,0.0,男,70
115,1,25,萬里區,13歲,13,13,不相關,0.0,女,58
115,1,25,萬里區,14歲,14,14,不相關,0.0,男,61
115,1,25,萬里區,14歲,14,14,不相關,0.0,女,52
115,1,25,萬里區,15歲,15,15,不相關,0.0,男,56
115,1,25,萬里區,15歲,15,15,不相關,0.0,女,47
115,1,25,萬里區,16歲,16,16,不相關,0.0,男,66
115,1,25,萬里區,16歲,16,16,不相關,0.0,女,50
115,1,25,萬里區,17歲,17,17,不相關,0.0,男,67
115,1,25,萬里區,17歲,17,17,不相關,0.0,女,66
115,1,25,萬里區,18歲,18,18,完全落入,1.0,男,70
115,1,25,萬里區,18歲,18,18,完全落入,1.0,女,79
115,1,25,萬里區,19歲,19,19,完全落入,1.0,男,90
115,1,25,萬里區,19歲,19,19,完全落入,1.0,女,88
115,1,25,萬里區,20歲,20,20,完全落入,1.0,男,76
115,1,25,萬里區,20歲,20,20,完全落入,1.0,女,75
115,1,25,萬里區,21歲,21,21,完全落入,1.0,男,96
115,1,25,萬里區,21歲,21,21,完全落入,1.0,女,106
115,1,25,萬里區,22歲,22,22,完全落入,1.0,男,89
115,1,25,萬里區,22歲,22,22,完全落入,1.0,女,98
115,1,25,萬里區,23歲,23,23,完全落入,1.0,男,111
115,1,25,萬里區,23歲,23,23,完全落入,1.0,女,107
115,1,25,萬里區,24歲,24,24,完全落入,1.0,男,121
115,1,25,萬里區,24歲,24,24,完全落入,1.0,女,98
115,1,25,萬里區,25歲,25,25,完全落入,1.0,男,121
115,1,25,萬里區,25歲,25,25,完全落入,1.0,女,117
115,1,25,萬里區,26歲,26,26,完全落入,1.0,男,107
115,1,25,萬里區,26歲,26,26,完全落入,1.0,女,105
115,1,25,萬里區,27歲,27,27,完全落入,1.0,男,124
115,1,25,萬里區,27歲,27,27,完全落入,1.0,女,95
115,1,25,萬里區,28歲,28,28,完全落入,1.0,男,138
115,1,25,萬里區,28歲,28,28,完全落入,1.0,女,119
115,1,25,萬里區,29歲,29,29,完全落入,1.0,男,128
115,1,25,萬里區,29歲,29,29,完全落入,1.0,女,118
115,1,25,萬里區,30歲,30,30,完全落入,1.0,男,121
115,1,25,萬里區,30歲,30,30,完全落入,1.0,女,122
115,1,25,萬里區,31歲,31,31,完全落入,1.0,男,119
115,1,25,萬里區,31歲,31,31,完全落入,1.0,女,125
115,1,25,萬里區,32歲,32,32,完全落入,1.0,男,136
115,1,25,萬里區,32歲,32,32,完全落入,1.0,女,131
115,1,25,萬里區,33歲,33,33,完全落入,1.0,男,124
115,1,25,萬里區,33歲,33,33,完全落入,1.0,女,126
115,1,25,萬里區,34歲,34,34,完全落入,1.0,男,132
115,1,25,萬里區,34歲,34,34,完全落入,1.0,女,115
115,1,25,萬里區,35歲,35,35,完全落入,1.0,男,131
115,1,25,萬里區,35歲,35,35,完全落入,1.0,女,121
115,1,25,萬里區,36歲,36,36,不相關,0.0,男,138
115,1,25,萬里區,36歲,36,36,不相關,0.0,女,133
115,1,25,萬里區,37歲,37,37,不相關,0.0,男,132
115,1,25,萬里區,37歲,37,37,不相關,0.0,女,107
115,1,25,萬里區,38歲,38,38,不相關,0.0,男,97
115,1,25,萬里區,38歲,38,38,不相關,0.0,女,104
115,1,25,萬里區,39歲,39,39,不相關,0.0,男,109
115,1,25,萬里區,39歲,39,39,不相關,0.0,女,104
115,1,25,萬里區,40歲,40,40,不相關,0.0,男,102
115,1,25,萬里區,40歲,40,40,不相關,0.0,女,139
115,1,25,萬里區,41歲,41,41,不相關,0.0,男,117
115,1,25,萬里區,41歲,41,41,不相關,0.0,女,136
