民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,18,八里區,,,,無年齡維度,0.0,女,不識字,未分,139
109,,18,八里區,,,,無年齡維度,0.0,女,二專,畢業,647
109,,18,八里區,,,,無年齡維度,0.0,女,二專,肄業,108
109,,18,八里區,,,,無年齡維度,0.0,女,五專前三年,肄業,55
109,,18,八里區,,,,無年齡維度,0.0,女,五專後二年,畢業,475
109,,18,八里區,,,,無年齡維度,0.0,女,五專後二年,肄業,33
109,,18,八里區,,,,無年齡維度,0.0,女,博士,畢業,50
109,,18,八里區,,,,無年齡維度,0.0,女,博士,肄業,24
109,,18,八里區,,,,無年齡維度,0.0,女,國中,畢業,993
109,,18,八里區,,,,無年齡維度,0.0,女,國中,肄業,149
109,,18,八里區,,,,無年齡維度,0.0,女,國中(職業),畢業,8
109,,18,八里區,,,,無年齡維度,0.0,女,國中(職業),肄業,2
109,,18,八里區,,,,無年齡維度,0.0,女,國小,畢業,1249
109,,18,八里區,,,,無年齡維度,0.0,女,國小,肄業,157
109,,18,八里區,,,,無年齡維度,0.0,女,大學,畢業,2381
109,,18,八里區,,,,無年齡維度,0.0,女,大學,肄業,660
109,,18,八里區,,,,無年齡維度,0.0,女,碩士,畢業,384
109,,18,八里區,,,,無年齡維度,0.0,女,碩士,肄業,117
109,,18,八里區,,,,無年齡維度,0.0,女,自學,未分,31
109,,18,八里區,,,,無年齡維度,0.0,女,高中,畢業,781
109,,18,八里區,,,,無年齡維度,0.0,女,高中,肄業,307
109,,18,八里區,,,,無年齡維度,0.0,女,高職,畢業,1827
109,,18,八里區,,,,無年齡維度,0.0,女,高職,肄業,319
109,,18,八里區,,,,無年齡維度,0.0,男,不識字,未分,15
109,,18,八里區,,,,無年齡維度,0.0,男,二專,畢業,553
109,,18,八里區,,,,無年齡維度,0.0,男,二專,肄業,118
109,,18,八里區,,,,無年齡維度,0.0,男,五專前三年,肄業,17
109,,18,八里區,,,,無年齡維度,0.0,男,五專後二年,畢業,557
109,,18,八里區,,,,無年齡維度,0.0,男,五專後二年,肄業,40
109,,18,八里區,,,,無年齡維度,0.0,男,博士,畢業,67
109,,18,八里區,,,,無年齡維度,0.0,男,博士,肄業,24
109,,18,八里區,,,,無年齡維度,0.0,男,國中,畢業,1151
109,,18,八里區,,,,無年齡維度,0.0,男,國中,肄業,148
109,,18,八里區,,,,無年齡維度,0.0,男,國中(職業),畢業,2
109,,18,八里區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
109,,18,八里區,,,,無年齡維度,0.0,男,國小,畢業,772
109,,18,八里區,,,,無年齡維度,0.0,男,國小,肄業,72
109,,18,八里區,,,,無年齡維度,0.0,男,大學,畢業,2232
109,,18,八里區,,,,無年齡維度,0.0,男,大學,肄業,843
109,,18,八里區,,,,無年齡維度,0.0,男,碩士,畢業,572
109,,18,八里區,,,,無年齡維度,0.0,男,碩士,肄業,147
109,,18,八里區,,,,無年齡維度,0.0,男,自學,未分,14
109,,18,八里區,,,,無年齡維度,0.0,男,高中,畢業,775
109,,18,八里區,,,,無年齡維度,0.0,男,高中,肄業,344
109,,18,八里區,,,,無年齡維度,0.0,男,高職,畢業,1696
109,,18,八里區,,,,無年齡維度,0.0,男,高職,肄業,557
