民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,鄉鎮市區,村里,納稅單位,合計,營利所得,執行業務所得,薪資所得,利息所得,租賃及權利金,財產交易所得,機會中獎所得,股利所得,退職所得,其他所得,稿費所得,申報大於歸戶,薪資淨所得,按薪資淨所得計算之綜合所得,稿費收入,納稅單位(戶),綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,縣市,薪資收入,縣市別
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,薯榔里,100.0,50631.0,891.0,1691.0,44630.0,1275.0,144.0,79.0,26.0,1577.0,0.0,194.0,0.0,123.0,32224.0,38225.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,白石里,63.0,36858.0,116.0,14.0,32378.0,910.0,1197.0,0.0,59.0,1915.0,0.0,271.0,0.0,0.0,23146.0,27626.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,菁桐里,69.0,38546.0,844.0,32.0,34652.0,1495.0,145.0,0.0,31.0,1198.0,4.0,143.0,0.0,2.0,26298.0,30192.0,6.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,平溪里,84.0,43053.0,421.0,139.0,35558.0,2241.0,2402.0,203.0,13.0,1551.0,247.0,268.0,0.0,11.0,26271.0,33766.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,石底里,116.0,67311.0,318.0,1328.0,53202.0,2477.0,1893.0,173.0,24.0,7495.0,0.0,197.0,0.0,203.0,40767.0,54877.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,嶺腳里,155.0,90584.0,4497.0,336.0,71384.0,4826.0,3652.0,289.0,198.0,5012.0,0.0,374.0,0.0,14.0,53650.0,72850.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,東勢里,90.0,69144.0,944.0,67.0,52905.0,2179.0,617.0,106.0,95.0,10340.0,0.0,1800.0,0.0,92.0,41531.0,57770.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,平湖里,33.0,17395.0,514.0,1.0,13487.0,2547.0,304.0,0.0,11.0,360.0,0.0,35.0,0.0,137.0,9758.0,13667.0,15.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,南山里,85.0,37444.0,148.0,44.0,31058.0,1050.0,1587.0,31.0,45.0,3117.0,0.0,97.0,0.0,267.0,21944.0,28329.0,127.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,新寮里,23.0,14697.0,323.0,62.0,13588.0,178.0,5.0,25.0,15.0,473.0,0.0,28.0,0.0,0.0,10133.0,11241.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,十分里,165.0,112122.0,3992.0,2482.0,80634.0,5536.0,9319.0,628.0,39.0,8172.0,0.0,1154.0,0.0,167.0,61307.0,92796.0,2.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,望古里,40.0,22522.0,983.0,78.0,18155.0,702.0,670.0,0.0,33.0,1675.0,0.0,214.0,0.0,12.0,13333.0,17699.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
102,,26.0,平溪區,,,,無年齡維度,0.0,,平溪區,合計,1023.0,600307.0,13992.0,6273.0,481630.0,25415.0,21935.0,1535.0,587.0,42885.0,251.0,4775.0,0.0,1029.0,360361.0,479038.0,150.0,,,,,,,,,,,
