民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value2,是（欄位說明僅存於新北市統計年報）,2131.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value3,是（欄位說明僅存於新北市統計年報）,39.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value4,是（欄位說明僅存於新北市統計年報）,25398.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value5,是（欄位說明僅存於新北市統計年報）,750.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value6,是（欄位說明僅存於新北市統計年報）,98.2
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value7,是（欄位說明僅存於新北市統計年報）,1.8
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value8,是（欄位說明僅存於新北市統計年報）,97.13
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2013,item value9,是（欄位說明僅存於新北市統計年報）,2.87
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue2,是（欄位說明僅存於新北市統計年報）,153.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue3,是（欄位說明僅存於新北市統計年報）,70.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue6,是（欄位說明僅存於新北市統計年報）,5.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue7,是（欄位說明僅存於新北市統計年報）,4.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue8,是（欄位說明僅存於新北市統計年報）,31.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue9,是（欄位說明僅存於新北市統計年報）,6.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue10,是（欄位說明僅存於新北市統計年報）,80.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue11,是（欄位說明僅存於新北市統計年報）,39.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue12,是（欄位說明僅存於新北市統計年報）,37.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue13,是（欄位說明僅存於新北市統計年報）,21.0
102,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2013,itemvalue14,是（欄位說明僅存於新北市統計年報）,9502.0
