民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
106,,24,金山區,,,,無年齡維度,0.0,女,不識字,未分,246
106,,24,金山區,,,,無年齡維度,0.0,女,二專,畢業,64
106,,24,金山區,,,,無年齡維度,0.0,女,二專,肄業,14
106,,24,金山區,,,,無年齡維度,0.0,女,五專前三年,肄業,22
106,,24,金山區,,,,無年齡維度,0.0,女,五專後二年,畢業,39
106,,24,金山區,,,,無年齡維度,0.0,女,五專後二年,肄業,5
106,,24,金山區,,,,無年齡維度,0.0,女,博士,畢業,0
106,,24,金山區,,,,無年齡維度,0.0,女,博士,肄業,0
106,,24,金山區,,,,無年齡維度,0.0,女,國中,畢業,311
106,,24,金山區,,,,無年齡維度,0.0,女,國中,肄業,33
106,,24,金山區,,,,無年齡維度,0.0,女,國中(職業),畢業,1
106,,24,金山區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
106,,24,金山區,,,,無年齡維度,0.0,女,國小,畢業,440
106,,24,金山區,,,,無年齡維度,0.0,女,國小,肄業,114
106,,24,金山區,,,,無年齡維度,0.0,女,大學,畢業,155
106,,24,金山區,,,,無年齡維度,0.0,女,大學,肄業,54
106,,24,金山區,,,,無年齡維度,0.0,女,碩士,畢業,19
106,,24,金山區,,,,無年齡維度,0.0,女,碩士,肄業,7
106,,24,金山區,,,,無年齡維度,0.0,女,自學,未分,8
106,,24,金山區,,,,無年齡維度,0.0,女,高中,畢業,76
106,,24,金山區,,,,無年齡維度,0.0,女,高中,肄業,30
106,,24,金山區,,,,無年齡維度,0.0,女,高職,畢業,249
106,,24,金山區,,,,無年齡維度,0.0,女,高職,肄業,71
106,,24,金山區,,,,無年齡維度,0.0,男,不識字,未分,25
106,,24,金山區,,,,無年齡維度,0.0,男,二專,畢業,96
106,,24,金山區,,,,無年齡維度,0.0,男,二專,肄業,23
106,,24,金山區,,,,無年齡維度,0.0,男,五專前三年,肄業,5
106,,24,金山區,,,,無年齡維度,0.0,男,五專後二年,畢業,76
106,,24,金山區,,,,無年齡維度,0.0,男,五專後二年,肄業,7
106,,24,金山區,,,,無年齡維度,0.0,男,博士,畢業,0
106,,24,金山區,,,,無年齡維度,0.0,男,博士,肄業,2
106,,24,金山區,,,,無年齡維度,0.0,男,國中,畢業,670
106,,24,金山區,,,,無年齡維度,0.0,男,國中,肄業,45
106,,24,金山區,,,,無年齡維度,0.0,男,國中(職業),畢業,0
106,,24,金山區,,,,無年齡維度,0.0,男,國中(職業),肄業,0
106,,24,金山區,,,,無年齡維度,0.0,男,國小,畢業,319
106,,24,金山區,,,,無年齡維度,0.0,男,國小,肄業,65
106,,24,金山區,,,,無年齡維度,0.0,男,大學,畢業,169
106,,24,金山區,,,,無年齡維度,0.0,男,大學,肄業,64
106,,24,金山區,,,,無年齡維度,0.0,男,碩士,畢業,27
106,,24,金山區,,,,無年齡維度,0.0,男,碩士,肄業,8
106,,24,金山區,,,,無年齡維度,0.0,男,自學,未分,4
106,,24,金山區,,,,無年齡維度,0.0,男,高中,畢業,160
106,,24,金山區,,,,無年齡維度,0.0,男,高中,肄業,49
106,,24,金山區,,,,無年齡維度,0.0,男,高職,畢業,483
106,,24,金山區,,,,無年齡維度,0.0,男,高職,肄業,165
