民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,鄉鎮市區,村里,納稅單位,合計,營利所得,執行業務所得,薪資所得,利息所得,租賃及權利金,財產交易所得,機會中獎所得,股利所得,退職所得,其他所得,稿費所得,申報大於歸戶,薪資淨所得,按薪資淨所得計算之綜合所得,稿費收入,納稅單位(戶),綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,縣市,薪資收入,縣市別
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,石碇里,115.0,73696.0,184.0,2095.0,64704.0,2065.0,1594.0,3.0,141.0,920.0,0.0,1990.0,0.0,0.0,48323.0,57314.0,1.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,潭邊里,190.0,219255.0,1654.0,2534.0,133283.0,3408.0,2400.0,66.0,346.0,50748.0,7700.0,16760.0,186.0,170.0,105330.0,191302.0,488.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,烏塗里,153.0,171589.0,1370.0,2573.0,98487.0,5384.0,1825.0,37.0,8.0,11741.0,0.0,49608.0,0.0,557.0,77739.0,150841.0,0.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,豐林里,79.0,52442.0,290.0,788.0,40792.0,1473.0,3163.0,0.0,283.0,5580.0,0.0,74.0,0.0,0.0,29536.0,41186.0,126.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,隆盛里,190.0,134609.0,940.0,2996.0,106695.0,5271.0,4891.0,181.0,133.0,11907.0,0.0,1331.0,50.0,215.0,82005.0,109913.0,261.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,中民里,184.0,120000.0,2957.0,3171.0,102955.0,1959.0,3929.0,0.0,300.0,3996.0,0.0,669.0,0.0,63.0,75663.0,92708.0,3.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,永定里,126.0,76983.0,1634.0,2436.0,65514.0,832.0,1718.0,476.0,43.0,4204.0,0.0,127.0,0.0,0.0,47143.0,58612.0,0.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,光明里,47.0,34836.0,31.0,97.0,31009.0,1025.0,429.0,148.0,29.0,1986.0,0.0,81.0,0.0,0.0,24222.0,28048.0,0.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,彭山里,61.0,34525.0,643.0,1018.0,28633.0,961.0,1249.0,0.0,26.0,1848.0,0.0,48.0,0.0,99.0,20026.0,25918.0,30.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,豐田里,89.0,74494.0,87.0,368.0,52609.0,6962.0,8075.0,0.0,23.0,5195.0,0.0,1144.0,0.0,33.0,42436.0,64322.0,12.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,格頭里,213.0,150392.0,2531.0,1900.0,124078.0,4310.0,2620.0,0.0,271.0,13280.0,0.0,1402.0,0.0,0.0,93504.0,119819.0,14.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,永安里,186.0,122252.0,1663.0,1379.0,104512.0,2868.0,3145.0,104.0,159.0,7295.0,0.0,867.0,0.0,260.0,75455.0,93195.0,41.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,碧山里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,其他,1.0,523.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,395.0,0.0,,,,,,,,,,,
106,,20.0,石碇區,,,,無年齡維度,0.0,,石碇區,合計,1634.0,1265597.0,13985.0,21355.0,953794.0,36518.0,35040.0,1014.0,1760.0,118699.0,7700.0,74100.0,236.0,1397.0,721777.0,1033574.0,976.0,,,,,,,,,,,
