民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,migrants,103
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,migrants,102
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,other,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,other,0
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,132
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,103
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,合計,199
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,合計,177
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,國外,7
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,國外,5
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,新北市內,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,新北市內,0
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,桃園市,9
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,桃園市,13
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,福建省,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,福建省,0
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺中市,3
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺中市,4
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺北市,18
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺北市,23
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺南市,1
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺南市,1
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺灣省,25
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺灣省,26
107,1,15,五股區,,,,無年齡維度,0.0,女,遷入,高雄市,3
107,1,15,五股區,,,,無年齡維度,0.0,男,遷入,高雄市,1
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,migrants,103
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,migrants,102
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,other,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,other,0
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,79
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,57
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,合計,140
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,合計,114
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,國外,5
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,國外,3
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,新北市內,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,新北市內,0
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,桃園市,13
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,桃園市,10
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,福建省,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,福建省,2
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺中市,6
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺中市,5
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺北市,22
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺北市,20
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺南市,0
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺南市,1
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺灣省,13
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺灣省,16
107,1,15,五股區,,,,無年齡維度,0.0,女,遷出,高雄市,2
107,1,15,五股區,,,,無年齡維度,0.0,男,遷出,高雄市,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,migrants,32
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,migrants,43
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,other,0
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,other,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,106
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,83
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,合計,163
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,合計,151
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,國外,6
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,國外,8
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,新北市內,0
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,新北市內,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,桃園市,6
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,桃園市,3
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,福建省,0
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,福建省,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,臺中市,2
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,臺中市,1
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,臺北市,25
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,臺北市,33
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,臺南市,1
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,臺南市,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,臺灣省,7
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,臺灣省,20
107,2,15,五股區,,,,無年齡維度,0.0,女,遷入,高雄市,4
107,2,15,五股區,,,,無年齡維度,0.0,男,遷入,高雄市,2
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,migrants,32
107,2,15,五股區,,,,無年齡維度,0.0,男,遷出,migrants,43
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,other,0
107,2,15,五股區,,,,無年齡維度,0.0,男,遷出,other,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
107,2,15,五股區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,65
107,2,15,五股區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,62
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,合計,129
107,2,15,五股區,,,,無年齡維度,0.0,男,遷出,合計,121
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,國外,5
107,2,15,五股區,,,,無年齡維度,0.0,男,遷出,國外,10
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,新北市內,0
107,2,15,五股區,,,,無年齡維度,0.0,男,遷出,新北市內,0
107,2,15,五股區,,,,無年齡維度,0.0,女,遷出,桃園市,8
