民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
106,,13,汐止區,,,,無年齡維度,0.0,女,不識字,未分,1181
106,,13,汐止區,,,,無年齡維度,0.0,女,二專,畢業,6651
106,,13,汐止區,,,,無年齡維度,0.0,女,二專,肄業,1001
106,,13,汐止區,,,,無年齡維度,0.0,女,五專前三年,肄業,858
106,,13,汐止區,,,,無年齡維度,0.0,女,五專後二年,畢業,3930
106,,13,汐止區,,,,無年齡維度,0.0,女,五專後二年,肄業,230
106,,13,汐止區,,,,無年齡維度,0.0,女,博士,畢業,92
106,,13,汐止區,,,,無年齡維度,0.0,女,博士,肄業,83
106,,13,汐止區,,,,無年齡維度,0.0,女,國中,畢業,14954
106,,13,汐止區,,,,無年齡維度,0.0,女,國中,肄業,1338
106,,13,汐止區,,,,無年齡維度,0.0,女,國中(職業),畢業,110
106,,13,汐止區,,,,無年齡維度,0.0,女,國中(職業),肄業,35
106,,13,汐止區,,,,無年齡維度,0.0,女,國小,畢業,10723
106,,13,汐止區,,,,無年齡維度,0.0,女,國小,肄業,1082
106,,13,汐止區,,,,無年齡維度,0.0,女,大學,畢業,20823
106,,13,汐止區,,,,無年齡維度,0.0,女,大學,肄業,6780
106,,13,汐止區,,,,無年齡維度,0.0,女,碩士,畢業,2768
106,,13,汐止區,,,,無年齡維度,0.0,女,碩士,肄業,1008
106,,13,汐止區,,,,無年齡維度,0.0,女,自學,未分,241
106,,13,汐止區,,,,無年齡維度,0.0,女,高中,畢業,6764
106,,13,汐止區,,,,無年齡維度,0.0,女,高中,肄業,2760
106,,13,汐止區,,,,無年齡維度,0.0,女,高職,畢業,18873
106,,13,汐止區,,,,無年齡維度,0.0,女,高職,肄業,4093
106,,13,汐止區,,,,無年齡維度,0.0,男,不識字,未分,133
106,,13,汐止區,,,,無年齡維度,0.0,男,二專,畢業,5980
106,,13,汐止區,,,,無年齡維度,0.0,男,二專,肄業,1452
106,,13,汐止區,,,,無年齡維度,0.0,男,五專前三年,肄業,706
106,,13,汐止區,,,,無年齡維度,0.0,男,五專後二年,畢業,4467
106,,13,汐止區,,,,無年齡維度,0.0,男,五專後二年,肄業,379
106,,13,汐止區,,,,無年齡維度,0.0,男,博士,畢業,282
106,,13,汐止區,,,,無年齡維度,0.0,男,博士,肄業,219
106,,13,汐止區,,,,無年齡維度,0.0,男,國中,畢業,13464
106,,13,汐止區,,,,無年齡維度,0.0,男,國中,肄業,1578
106,,13,汐止區,,,,無年齡維度,0.0,男,國中(職業),畢業,146
106,,13,汐止區,,,,無年齡維度,0.0,男,國中(職業),肄業,41
106,,13,汐止區,,,,無年齡維度,0.0,男,國小,畢業,6906
106,,13,汐止區,,,,無年齡維度,0.0,男,國小,肄業,455
106,,13,汐止區,,,,無年齡維度,0.0,男,大學,畢業,18360
106,,13,汐止區,,,,無年齡維度,0.0,男,大學,肄業,7771
106,,13,汐止區,,,,無年齡維度,0.0,男,碩士,畢業,4741
106,,13,汐止區,,,,無年齡維度,0.0,男,碩士,肄業,1454
106,,13,汐止區,,,,無年齡維度,0.0,男,自學,未分,92
106,,13,汐止區,,,,無年齡維度,0.0,男,高中,畢業,6586
106,,13,汐止區,,,,無年齡維度,0.0,男,高中,肄業,2987
106,,13,汐止區,,,,無年齡維度,0.0,男,高職,畢業,18085
106,,13,汐止區,,,,無年齡維度,0.0,男,高職,肄業,6088
