民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
114,,25,萬里區,,,,無年齡維度,0.0,女,不識字,未分,279
114,,25,萬里區,,,,無年齡維度,0.0,女,二專,畢業,118
114,,25,萬里區,,,,無年齡維度,0.0,女,二專,肄業,24
114,,25,萬里區,,,,無年齡維度,0.0,女,五專前三年,肄業,15
114,,25,萬里區,,,,無年齡維度,0.0,女,五專後二年,畢業,75
114,,25,萬里區,,,,無年齡維度,0.0,女,五專後二年,肄業,9
114,,25,萬里區,,,,無年齡維度,0.0,女,博士,畢業,2
114,,25,萬里區,,,,無年齡維度,0.0,女,博士,肄業,1
114,,25,萬里區,,,,無年齡維度,0.0,女,國中,畢業,475
114,,25,萬里區,,,,無年齡維度,0.0,女,國中,肄業,68
114,,25,萬里區,,,,無年齡維度,0.0,女,國中(職業),畢業,1
114,,25,萬里區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
114,,25,萬里區,,,,無年齡維度,0.0,女,國小,畢業,565
114,,25,萬里區,,,,無年齡維度,0.0,女,國小,肄業,108
114,,25,萬里區,,,,無年齡維度,0.0,女,大學,畢業,510
114,,25,萬里區,,,,無年齡維度,0.0,女,大學,肄業,136
114,,25,萬里區,,,,無年齡維度,0.0,女,碩士,畢業,65
114,,25,萬里區,,,,無年齡維度,0.0,女,碩士,肄業,27
114,,25,萬里區,,,,無年齡維度,0.0,女,自學,未分,19
114,,25,萬里區,,,,無年齡維度,0.0,女,高中,畢業,136
114,,25,萬里區,,,,無年齡維度,0.0,女,高中,肄業,58
114,,25,萬里區,,,,無年齡維度,0.0,女,高職,畢業,435
114,,25,萬里區,,,,無年齡維度,0.0,女,高職,肄業,82
114,,25,萬里區,,,,無年齡維度,0.0,男,不識字,未分,30
114,,25,萬里區,,,,無年齡維度,0.0,男,二專,畢業,169
114,,25,萬里區,,,,無年齡維度,0.0,男,二專,肄業,34
114,,25,萬里區,,,,無年齡維度,0.0,男,五專前三年,肄業,9
114,,25,萬里區,,,,無年齡維度,0.0,男,五專後二年,畢業,108
114,,25,萬里區,,,,無年齡維度,0.0,男,五專後二年,肄業,11
114,,25,萬里區,,,,無年齡維度,0.0,男,博士,畢業,9
114,,25,萬里區,,,,無年齡維度,0.0,男,博士,肄業,6
114,,25,萬里區,,,,無年齡維度,0.0,男,國中,畢業,804
114,,25,萬里區,,,,無年齡維度,0.0,男,國中,肄業,147
114,,25,萬里區,,,,無年齡維度,0.0,男,國中(職業),畢業,1
114,,25,萬里區,,,,無年齡維度,0.0,男,國中(職業),肄業,0
114,,25,萬里區,,,,無年齡維度,0.0,男,國小,畢業,444
114,,25,萬里區,,,,無年齡維度,0.0,男,國小,肄業,77
114,,25,萬里區,,,,無年齡維度,0.0,男,大學,畢業,458
114,,25,萬里區,,,,無年齡維度,0.0,男,大學,肄業,182
114,,25,萬里區,,,,無年齡維度,0.0,男,碩士,畢業,97
114,,25,萬里區,,,,無年齡維度,0.0,男,碩士,肄業,27
114,,25,萬里區,,,,無年齡維度,0.0,男,自學,未分,13
114,,25,萬里區,,,,無年齡維度,0.0,男,高中,畢業,281
114,,25,萬里區,,,,無年齡維度,0.0,男,高中,肄業,111
114,,25,萬里區,,,,無年齡維度,0.0,男,高職,畢業,662
114,,25,萬里區,,,,無年齡維度,0.0,男,高職,肄業,184
