民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value2,是（欄位說明僅存於新北市統計年報）,3199.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value3,是（欄位說明僅存於新北市統計年報）,86.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value4,是（欄位說明僅存於新北市統計年報）,23838.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value5,是（欄位說明僅存於新北市統計年報）,740.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value6,是（欄位說明僅存於新北市統計年報）,97.3820395738
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value7,是（欄位說明僅存於新北市統計年報）,2.6179604262
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value8,是（欄位說明僅存於新北市統計年報）,96.989177313
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2016,item value9,是（欄位說明僅存於新北市統計年報）,3.010822687
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2016,itemvalue2,是（欄位說明僅存於新北市統計年報）,186.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2016,itemvalue3,是（欄位說明僅存於新北市統計年報）,80.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2016,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2016,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.0
105,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2016,itemvalue6,是（欄位說明僅存於新北市統計年報）,7.0
