民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent2,是（欄位說明僅存於新北市統計年報）,1094.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent3,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent4,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent5,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent6,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent7,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent8,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent9,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent10,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent11,是（欄位說明僅存於新北市統計年報）,0.23
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent12,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent13,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent14,是（欄位說明僅存於新北市統計年報）,54.11
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent15,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent16,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent17,是（欄位說明僅存於新北市統計年報）,49.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent18,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent19,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent20,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent21,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent22,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent23,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent24,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent25,是（欄位說明僅存於新北市統計年報）,0.0
88,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1999,percent26,是（欄位說明僅存於新北市統計年報）,0.0
