民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,9,樹林區,,,,無年齡維度,0.0,女,不識字,未分,531
111,,9,樹林區,,,,無年齡維度,0.0,女,二專,畢業,2805
111,,9,樹林區,,,,無年齡維度,0.0,女,二專,肄業,415
111,,9,樹林區,,,,無年齡維度,0.0,女,五專前三年,肄業,380
111,,9,樹林區,,,,無年齡維度,0.0,女,五專後二年,畢業,1874
111,,9,樹林區,,,,無年齡維度,0.0,女,五專後二年,肄業,86
111,,9,樹林區,,,,無年齡維度,0.0,女,博士,畢業,120
111,,9,樹林區,,,,無年齡維度,0.0,女,博士,肄業,64
111,,9,樹林區,,,,無年齡維度,0.0,女,國中,畢業,6329
111,,9,樹林區,,,,無年齡維度,0.0,女,國中,肄業,533
111,,9,樹林區,,,,無年齡維度,0.0,女,國中(職業),畢業,42
111,,9,樹林區,,,,無年齡維度,0.0,女,國中(職業),肄業,6
111,,9,樹林區,,,,無年齡維度,0.0,女,國小,畢業,4212
111,,9,樹林區,,,,無年齡維度,0.0,女,國小,肄業,668
111,,9,樹林區,,,,無年齡維度,0.0,女,大學,畢業,11532
111,,9,樹林區,,,,無年齡維度,0.0,女,大學,肄業,3072
111,,9,樹林區,,,,無年齡維度,0.0,女,碩士,畢業,1957
111,,9,樹林區,,,,無年齡維度,0.0,女,碩士,肄業,599
111,,9,樹林區,,,,無年齡維度,0.0,女,自學,未分,81
111,,9,樹林區,,,,無年齡維度,0.0,女,高中,畢業,3006
111,,9,樹林區,,,,無年齡維度,0.0,女,高中,肄業,1336
111,,9,樹林區,,,,無年齡維度,0.0,女,高職,畢業,8933
111,,9,樹林區,,,,無年齡維度,0.0,女,高職,肄業,1751
111,,9,樹林區,,,,無年齡維度,0.0,男,不識字,未分,51
111,,9,樹林區,,,,無年齡維度,0.0,男,二專,畢業,2379
111,,9,樹林區,,,,無年齡維度,0.0,男,二專,肄業,546
111,,9,樹林區,,,,無年齡維度,0.0,男,五專前三年,肄業,231
111,,9,樹林區,,,,無年齡維度,0.0,男,五專後二年,畢業,1940
111,,9,樹林區,,,,無年齡維度,0.0,男,五專後二年,肄業,159
111,,9,樹林區,,,,無年齡維度,0.0,男,博士,畢業,299
111,,9,樹林區,,,,無年齡維度,0.0,男,博士,肄業,136
111,,9,樹林區,,,,無年齡維度,0.0,男,國中,畢業,7151
111,,9,樹林區,,,,無年齡維度,0.0,男,國中,肄業,693
111,,9,樹林區,,,,無年齡維度,0.0,男,國中(職業),畢業,56
111,,9,樹林區,,,,無年齡維度,0.0,男,國中(職業),肄業,11
111,,9,樹林區,,,,無年齡維度,0.0,男,國小,畢業,2679
111,,9,樹林區,,,,無年齡維度,0.0,男,國小,肄業,334
111,,9,樹林區,,,,無年齡維度,0.0,男,大學,畢業,9544
111,,9,樹林區,,,,無年齡維度,0.0,男,大學,肄業,3754
111,,9,樹林區,,,,無年齡維度,0.0,男,碩士,畢業,2863
111,,9,樹林區,,,,無年齡維度,0.0,男,碩士,肄業,757
111,,9,樹林區,,,,無年齡維度,0.0,男,自學,未分,29
111,,9,樹林區,,,,無年齡維度,0.0,男,高中,畢業,2981
111,,9,樹林區,,,,無年齡維度,0.0,男,高中,肄業,1408
111,,9,樹林區,,,,無年齡維度,0.0,男,高職,畢業,8777
111,,9,樹林區,,,,無年齡維度,0.0,男,高職,肄業,2617
