民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,7,土城區,,,,無年齡維度,0.0,女,不識字,未分,526
111,,7,土城區,,,,無年齡維度,0.0,女,二專,畢業,4886
111,,7,土城區,,,,無年齡維度,0.0,女,二專,肄業,623
111,,7,土城區,,,,無年齡維度,0.0,女,五專前三年,肄業,510
111,,7,土城區,,,,無年齡維度,0.0,女,五專後二年,畢業,2627
111,,7,土城區,,,,無年齡維度,0.0,女,五專後二年,肄業,138
111,,7,土城區,,,,無年齡維度,0.0,女,博士,畢業,115
111,,7,土城區,,,,無年齡維度,0.0,女,博士,肄業,76
111,,7,土城區,,,,無年齡維度,0.0,女,國中,畢業,9453
111,,7,土城區,,,,無年齡維度,0.0,女,國中,肄業,1046
111,,7,土城區,,,,無年齡維度,0.0,女,國中(職業),畢業,135
111,,7,土城區,,,,無年齡維度,0.0,女,國中(職業),肄業,19
111,,7,土城區,,,,無年齡維度,0.0,女,國小,畢業,7838
111,,7,土城區,,,,無年齡維度,0.0,女,國小,肄業,779
111,,7,土城區,,,,無年齡維度,0.0,女,大學,畢業,18305
111,,7,土城區,,,,無年齡維度,0.0,女,大學,肄業,5032
111,,7,土城區,,,,無年齡維度,0.0,女,碩士,畢業,2757
111,,7,土城區,,,,無年齡維度,0.0,女,碩士,肄業,850
111,,7,土城區,,,,無年齡維度,0.0,女,自學,未分,174
111,,7,土城區,,,,無年齡維度,0.0,女,高中,畢業,4577
111,,7,土城區,,,,無年齡維度,0.0,女,高中,肄業,1903
111,,7,土城區,,,,無年齡維度,0.0,女,高職,畢業,14634
111,,7,土城區,,,,無年齡維度,0.0,女,高職,肄業,2725
111,,7,土城區,,,,無年齡維度,0.0,男,不識字,未分,67
111,,7,土城區,,,,無年齡維度,0.0,男,二專,畢業,4539
111,,7,土城區,,,,無年齡維度,0.0,男,二專,肄業,889
111,,7,土城區,,,,無年齡維度,0.0,男,五專前三年,肄業,310
111,,7,土城區,,,,無年齡維度,0.0,男,五專後二年,畢業,3087
111,,7,土城區,,,,無年齡維度,0.0,男,五專後二年,肄業,227
111,,7,土城區,,,,無年齡維度,0.0,男,博士,畢業,316
111,,7,土城區,,,,無年齡維度,0.0,男,博士,肄業,197
111,,7,土城區,,,,無年齡維度,0.0,男,國中,畢業,8853
111,,7,土城區,,,,無年齡維度,0.0,男,國中,肄業,1131
111,,7,土城區,,,,無年齡維度,0.0,男,國中(職業),畢業,126
111,,7,土城區,,,,無年齡維度,0.0,男,國中(職業),肄業,25
111,,7,土城區,,,,無年齡維度,0.0,男,國小,畢業,4420
111,,7,土城區,,,,無年齡維度,0.0,男,國小,肄業,358
111,,7,土城區,,,,無年齡維度,0.0,男,大學,畢業,15798
111,,7,土城區,,,,無年齡維度,0.0,男,大學,肄業,5962
111,,7,土城區,,,,無年齡維度,0.0,男,碩士,畢業,4438
111,,7,土城區,,,,無年齡維度,0.0,男,碩士,肄業,1202
111,,7,土城區,,,,無年齡維度,0.0,男,自學,未分,48
111,,7,土城區,,,,無年齡維度,0.0,男,高中,畢業,5459
111,,7,土城區,,,,無年齡維度,0.0,男,高中,肄業,2444
111,,7,土城區,,,,無年齡維度,0.0,男,高職,畢業,13935
111,,7,土城區,,,,無年齡維度,0.0,男,高職,肄業,3888
